scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,27,189,0.009592885397135707,0.44418196244673297,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/primary_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
primary,1,0.01,0.0001,14,84,0.00989715291257774,0.466964374889027,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/primary_k1_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
primary,2,0.0001,1.0000000000000002e-06,83,581,6.431005974894185e-05,0.35301244258880615,113,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/primary_k2_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
primary,3,0.001,1e-05,13,91,0.000991232189110701,0.46435871720314026,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/primary_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
primary,4,0.001,1e-05,10,70,0.000995061710569696,0.41377076506614685,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/primary_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,0,0.01,0.0001,9,63,0.009960967771506667,0.3812377236106179,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.4527433216571808,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,2,0.01,0.0001,55,385,0.008323493733352076,0.4165055453777313,85,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,3,0.001,1e-05,38,266,0.0009187246438772938,0.39548457752574573,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,4,0.001,1e-05,37,259,0.0009229423231234975,0.4145621657371521,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H360_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f3c594946ef3eab27dc5f0499623d56ed1d69aac38d86aa44a12946f590c5b0c,FULL35_MINUS_HYDRO_CDR_FIELD
