scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,19,133,0.0009803453744100868,2.614284630977746,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/primary_k0_lr1e-03_seed101.pt,ad13255f9f6ecaa4,101
primary,1,0.001,1e-05,15,90,0.00098807879715968,3.1959489764589253,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/primary_k1_lr1e-03_seed101.pt,ad13255f9f6ecaa4,101
primary,2,0.0001,1.0000000000000002e-06,87,609,6.129809044912887e-05,2.714016914367676,117,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/primary_k2_lr1e-04_seed101.pt,ad13255f9f6ecaa4,101
primary,3,0.0001,1.0000000000000002e-06,96,672,5.438372523852833e-05,2.475982904434204,126,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/primary_k3_lr1e-04_seed101.pt,ad13255f9f6ecaa4,101
primary,4,0.001,1e-05,26,182,0.000962320368593087,2.874321460723877,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/primary_k4_lr1e-03_seed101.pt,ad13255f9f6ecaa4,101
shadow,0,0.001,1e-05,33,231,0.0009387718066217125,2.464729077888258,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,ad13255f9f6ecaa4,101
shadow,1,0.0001,1.0000000000000002e-06,100,700,5.127751220693513e-05,2.795021414756775,130,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,ad13255f9f6ecaa4,101
shadow,2,0.001,1e-05,24,168,0.0009680447952607845,2.8365695476531982,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,ad13255f9f6ecaa4,101
shadow,3,0.01,0.0001,6,42,0.009984740801978984,3.5136247114701704,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,ad13255f9f6ecaa4,101
shadow,4,0.001,1e-05,31,217,0.0009460482294732421,2.78036105632782,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T192_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,ad13255f9f6ecaa4,101
