scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,86,602,6.205554551086733e-05,2.7768681844075522,116,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/primary_k0_lr1e-04_seed101.pt,3960e77f8e4dcab8,101
primary,1,0.001,1e-05,23,138,0.0009707359806323416,3.537592801180753,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/primary_k1_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
primary,2,0.001,1e-05,23,161,0.0009707359806323416,3.034947156906128,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/primary_k2_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
primary,3,0.0001,1.0000000000000002e-06,85,595,6.281014941466031e-05,2.6660990715026855,115,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/primary_k3_lr1e-04_seed101.pt,3960e77f8e4dcab8,101
primary,4,0.001,1e-05,26,182,0.000962320368593087,3.0953898429870605,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/primary_k4_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
shadow,0,0.001,1e-05,17,119,0.0009844486647586723,2.7794533931847774,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
shadow,1,0.001,1e-05,29,203,0.0009528893909706797,2.887747287750244,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
shadow,2,0.0001,1.0000000000000002e-06,85,595,6.281014941466031e-05,3.1269655227661133,115,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,3960e77f8e4dcab8,101
shadow,3,0.0001,1.0000000000000002e-06,40,280,9.099841101253866e-05,3.4771490386038115,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,3960e77f8e4dcab8,101
shadow,4,0.001,1e-05,19,133,0.0009803453744100868,3.013622283935547,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T264_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
