scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.3935931308993271,0.5316213838981859
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4230015512023653,0.5339379166111802
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.39873754126685007,0.5361952637181138
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3967298535364015,0.5376517555930398
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.38894389022607356,0.5401142293756659
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4310232251882553,0.5424830696799539
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3930276434735528,0.5444309639208245
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.387326539094959,0.5447317470203746
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.37727379479578566,0.5458080118352716
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.40630448928901125,0.5459251981793027
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.42426344752311707,0.5450163176565459
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3937511877156794,0.5437722061619614
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4779372342995235,0.5443190372351444
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.4187500945159367,0.5453333999171401
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4009938772235598,0.5443708824388909
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3642039215524814,0.5437796621611624
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.6010181563241142,0.5437440005215731
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.38110971663679394,0.5439427404692678
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.41812209146363394,0.5430493210301255
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7759869737284524,0.5431502371123342
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37502029519860763,0.5435058420354669
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5820782376187188,0.5436470725319602
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.4023233950138092,0.543062094486121
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.44894941789763315,0.5424222946166992
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.3898433042424066,0.5427270658088453
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.40968199500015806,0.5414605285182144
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.44819604073251995,0.5403819228663589
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3743726619120155,0.5399415565259529
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4188148102590016,0.5397037159312855
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.4176777260644095,0.5386356006969105
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.386446862448273,0.5384389703924005
primary,0,101,0.0001,1,7,0.0001,0.38131064936793074,0.5544052991000089
primary,0,101,0.0001,2,14,9.99938933078422e-05,0.3917253278195858,0.5498563882076379
primary,0,101,0.0001,3,21,9.997557473810373e-05,0.43148772205625263,0.5323454249988903
primary,0,101,0.0001,4,28,9.994504881061753e-05,0.3819573702556746,0.5288207892215613
primary,0,101,0.0001,5,35,9.990232305719945e-05,0.38727087607341154,0.5390052506417939
primary,0,101,0.0001,6,42,9.984740801978984e-05,0.45040961248534067,0.5406661467118696
primary,0,101,0.0001,7,49,9.978031724785247e-05,0.38469584259603706,0.5442432056773793
primary,0,101,0.0001,8,56,9.97010672950314e-05,0.38181700291378157,0.5320532827666311
primary,0,101,0.0001,9,63,9.960967771506667e-05,0.3950125787939344,0.5320050788648201
primary,0,101,0.0001,10,70,9.95061710569696e-05,0.38231617318732397,0.534401460127397
primary,0,101,0.0001,11,77,9.939057285945933e-05,0.4152081034013203,0.5282613002892697
