scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,33,231,0.0009387718066217125,0.4222208658854167,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/primary_k0_lr1e-03_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,1,0.001,1e-05,8,48,0.000997010672950314,0.4591593886866714,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/primary_k1_lr1e-03_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,2,0.0001,1.0000000000000002e-06,153,1071,1.441605294264014e-05,0.3172544836997986,183,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/primary_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,3,0.001,1e-05,26,182,0.000962320368593087,0.4651823341846466,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/primary_k3_lr1e-03_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,4,0.01,0.0001,25,175,0.009652393605146845,0.36593595147132874,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/primary_k4_lr1e-02_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,0,0.0001,1.0000000000000002e-06,128,896,3.013003924904712e-05,0.37312053911613696,158,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.4428594708442688,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,2,0.0001,1.0000000000000002e-06,87,609,6.129809044912887e-05,0.400835245847702,117,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,3,0.001,1e-05,20,140,0.0009781175423251734,0.416987910415187,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,4,0.001,1e-05,40,280,0.0009099841101253866,0.37365293502807617,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H357_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,d46c30892ffb4f27,101,76062fb91ee142b6fdedfd06be18801850981f5724a303f2168bd804360c0b3f,FULL35_MINUS_HYDRO_GLOBAL_FIELD
