scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.37477297003247906,0.5438330390236594
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.3980904072523117,0.543622537092729
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4048503594739096,0.5425449718128551
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.38845293476645437,0.5413579073819247
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.4045557603240013,0.5410343227964459
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.41265944497925894,0.5408466801498876
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3719146983930841,0.5414506449843898
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.38858060432331903,0.5414095791903409
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3850563881652696,0.5423967188054865
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3883357968713556,0.5424284501509233
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4727967381477356,0.5411184773300634
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.37619703928274767,0.5390474146062677
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.49930773036820547,0.5379229169903379
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.39423045196703504,0.5382845618508079
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.41409613830702646,0.5373091553196763
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3761105349819575,0.5372908332131126
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.588807395526341,0.5370464035958955
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.37633668950625826,0.5368553219419537
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.46644540769713266,0.5364882729270242
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7808142496006829,0.5378306995738636
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3702211891899684,0.5390096433234938
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5663248875311443,0.5393654505411783
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3750060981172802,0.5396187522194602
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.41859400272369385,0.5402537548180782
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.41437228662627085,0.5409655426487778
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.39324037730693817,0.5394514835242069
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4171444752386638,0.5379659190322413
