scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,11,77,0.0009939057285945933,0.4493770888357451,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/primary_k0_lr1e-03_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
primary,1,0.001,1e-05,12,72,0.000992629116446613,0.465030034383138,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/primary_k1_lr1e-03_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
primary,2,0.0001,1.0000000000000002e-06,129,903,2.9423925067528905e-05,0.3298819363117218,159,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/primary_k2_lr1e-04_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
primary,3,0.0001,1.0000000000000002e-06,77,539,6.872216535789157e-05,0.4780033528804779,107,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/primary_k3_lr1e-04_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
primary,4,0.001,1e-05,24,168,0.0009680447952607845,0.3338029086589813,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/primary_k4_lr1e-03_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
shadow,0,0.001,1e-05,23,161,0.0009707359806323416,0.352060722582268,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
shadow,1,0.001,1e-05,7,49,0.0009978031724785245,0.5137929916381836,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
shadow,2,0.0001,1.0000000000000002e-06,62,434,7.89627599761423e-05,0.3993077278137207,92,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
shadow,3,0.001,1e-05,45,315,0.0008864040551740157,0.3675985625295928,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
shadow,4,0.001,1e-05,107,749,0.00045841638490733545,0.41135963797569275,137,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H138_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,f142696b72367952,101,103ba8e4268c15dff49eb811fbff35d16eb9f88bd50f0d79b8d14e7479baa8e4,F1_SURFACE
