scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.3751827175728977,0.5452524242979108
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.39861639056886944,0.5450177915168531
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4048244506120682,0.5439175981463809
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3891843016564443,0.5427131074847598
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.40498863586357664,0.5424374089096532
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.41067504031317575,0.5422588117194899
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3724561989407188,0.5428340218283914
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.38866392629487173,0.5427661086573745
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.38582861370273996,0.5436923576123787
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3891050884766238,0.5436633716930043
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.47342369173254284,0.5423011201800723
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.37655442926500526,0.5402140761866714
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4990406334400177,0.539064089457194
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3946378103324345,0.539408828272964
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4158028598342623,0.5383941476995294
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.37659266158672317,0.5383060050733162
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5887370918478284,0.5380044416947798
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.37698668241500854,0.5377631331935073
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4677098776612963,0.5373829639319218
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.78147440297263,0.5387301300511216
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3707783563129072,0.5399115302345969
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5668311927999768,0.5402545928955078
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.37536326243675183,0.5404938495520389
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4191017874649593,0.5411149805242365
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.41586632813726154,0.5418053251324277
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3931272892015321,0.5402779434666489
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4184409294809614,0.5387983611135772
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3750823057655777,0.5386283758914832
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4386395003114428,0.5389725945212624
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.40165458619594574,0.5381877783573035
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.38578947512308204,0.5378502065485175
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.38258661915149006,0.5377073865948301
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5010864457913807,0.53786783507376
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.4148323599781309,0.5386231162331321
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3908912369183132,0.5376004305752841
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.3886760004929134,0.5379672194972183
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.37005331367254257,0.5379777677131422
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.3993191804204668,0.537760590061997
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.38841146869318827,0.5366822445031368
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.37408698882375446,0.5361431295221503
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.38518526564751354,0.5356397339791963
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.45498435837881906,0.5353730808604847
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.40806914227349417,0.5358002113573479
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.613777614065579,0.5359178889881481
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4113829455205372,0.5363079128843365
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.36613926354662646,0.5364598360928622
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.37656352908483576,0.5368676619096235
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.4416062193257468,0.5378367395112009
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.3950639771563666,0.5387446374604197
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.3704962307653789,0.5381530703920306
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.3667652427011327,0.5372754588271632
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.3765519890668137,0.536019585349343
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.38674844588552204,0.5350218397198301
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.3722638205758163,0.53493814757376
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.5986437158925193,0.5346232327547941
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.38237301792417255,0.5350916313402581
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.35910578896956785,0.5353147911302971
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.3793637395969459,0.535707849444765
primary,0,101,1e-05,59,413,8.083889915582235e-06,0.6430408699171883,0.5354864236080286
primary,0,101,1e-05,60,420,8.022080115363127e-06,0.38317455670663286,0.5356269894224225
primary,0,101,1e-05,61,427,7.959536998847744e-06,0.5807291482176099,0.5346310355446555
primary,0,101,1e-05,62,434,7.89627599761423e-06,0.38461909070611,0.5349090171582771
primary,0,101,1e-05,63,441,7.832312720368048e-06,0.3628523370176221,0.5343837738037109
primary,0,101,1e-05,64,448,7.767662949090754e-06,0.3753127825579473,0.5342834357059363
primary,0,101,1e-05,65,455,7.702342635146033e-06,0.3806949736816542,0.5347178199074485
primary,0,101,1e-05,66,462,7.636367895343947e-06,0.37636260049683706,0.5343215248801492
primary,0,101,1e-05,67,469,7.5697550079643376e-06,0.5338827563183648,0.5341291716604522
primary,0,101,1e-05,68,476,7.502520408740418e-06,0.3901157517518316,0.5340765461777196
primary,0,101,1e-05,69,483,7.43468068680349e-06,0.911949383360999,0.5340257124467329
primary,0,101,1e-05,70,490,7.366252580589839e-06,0.3979686072894505,0.5345010757446289
primary,0,101,1e-05,71,497,7.297252973710756e-06,0.40097953166280476,0.5348495714592211
primary,0,101,1e-05,72,504,7.227698890786779e-06,0.3661915466655046,0.5359380028464578
primary,0,101,1e-05,73,511,7.15760749324711e-06,0.3708291639174734,0.5367661389437589
primary,0,101,1e-05,74,518,7.086996075095289e-06,0.38277697350297657,0.5359256917780096
primary,0,101,1e-05,75,525,7.015882058642164e-06,0.39545421302318573,0.5350504499493223
primary,0,101,1e-05,76,532,6.9442829902071945e-06,0.36899368717734304,0.5348009918675278
primary,0,101,1e-05,77,539,6.8722165357891564e-06,0.5789927627359118,0.5343154560435902
primary,0,101,1e-05,78,546,6.799700476707323e-06,0.38412120725427357,0.5343678503325491
primary,0,101,1e-05,79,553,6.726752705214193e-06,0.41777752126966206,0.534310398679791
primary,0,101,1e-05,80,560,6.65339122008084e-06,0.36749021602528437,0.5343197909268466
primary,0,101,1e-05,81,567,6.57963412215599e-06,0.3692084955317633,0.5347168662331321
primary,0,101,1e-05,82,574,6.505499609899905e-06,0.43998212686606814,0.5343000527584192
primary,0,101,1e-05,83,581,6.431005974894185e-06,0.3636517599225044,0.534262686064749
primary,0,101,1e-05,84,588,6.356171597328595e-06,0.4040960520505905,0.5338768814549302
primary,0,101,1e-05,85,595,6.28101494146603e-06,0.4110959129674094,0.5337893457123728
primary,0,101,1e-05,86,602,6.205554551086732e-06,0.36820844940042924,0.533545089490486
primary,0,101,1e-05,87,609,6.129809044912887e-06,0.46033370920589994,0.5334779565984552
primary,0,101,1e-05,88,616,6.053797112014738e-06,0.3689108191257609,0.5335139072302616
primary,0,101,1e-05,89,623,5.977537507199338e-06,0.3679760815575719,0.5338341395060221
primary,0,101,1e-05,90,630,5.901049046383077e-06,0.3663236291280815,0.5339044224132191
primary,0,101,1e-05,91,637,5.824350601949143e-06,0.3787462136575154,0.5336008360891631
primary,0,101,1e-05,92,644,5.7474610980910354e-06,0.3685172526498458,0.5332226608738755
primary,0,101,1e-05,93,651,5.6703995061433075e-06,0.3755291737616062,0.5330566926435991
primary,0,101,1e-05,94,658,5.5931848399006745e-06,0.640859774180821,0.5326491847182765
primary,0,101,1e-05,95,665,5.515836150926646e-06,0.35793592571280897,0.5326015877001213
primary,0,101,1e-05,96,672,5.438372523852833e-06,0.36875320758138386,0.5325321717695757
primary,0,101,1e-05,97,679,5.360813071670101e-06,0.7925003351909774,0.5318091132424094
primary,0,101,1e-05,98,686,5.283176931012731e-06,0.3816950118967465,0.5316855112711588
primary,0,101,1e-05,99,693,5.205483257436735e-06,0.7878699217523847,0.5315880919947769
primary,0,101,1e-05,100,700,5.127751220693512e-06,0.3855941104037421,0.53168738972057
primary,0,101,1e-05,101,707,5.05e-06,0.3621648684410112,0.5319397955229788
primary,0,101,1e-05,102,714,4.972248779306488e-06,0.3737778046301433,0.531618291681463
primary,0,101,1e-05,103,721,4.8945167425632645e-06,0.3742139680044992,0.5315463615186287
primary,0,101,1e-05,104,728,4.816823068987269e-06,0.36971342989376615,0.531823967442368
primary,0,101,1e-05,105,735,4.7391869283298985e-06,0.36140212616217987,0.5321135665431167
primary,0,101,1e-05,106,742,4.661627476147168e-06,0.36545655424041407,0.5321333047115442
primary,0,101,1e-05,107,749,4.584163849073354e-06,0.3749070204794407,0.5323152253122041
primary,0,101,1e-05,108,756,4.506815160099326e-06,0.7461886363370078,0.5322495373812589
primary,0,101,1e-05,109,763,4.429600493856694e-06,0.36773002041237696,0.5326633164376924
primary,0,101,1e-05,110,770,4.352538901908967e-06,0.3683931550809315,0.5324951807657877
primary,0,101,1e-05,111,777,4.275649398050858e-06,0.36126004053013666,0.5323738040346088
primary,0,101,1e-05,112,784,4.198950953616922e-06,0.3684809995549066,0.532139575842655
primary,0,101,1e-05,113,791,4.122462492800663e-06,0.35808336645069566,0.5321462804620917
primary,0,101,1e-05,114,798,4.046202887985263e-06,0.37033469496028765,0.5319656603264086
primary,0,101,1e-05,115,805,3.970190955087116e-06,0.3736472427845001,0.53195418733539
primary,0,101,1e-05,116,812,3.894445448913268e-06,0.36734823722924503,0.531535697705818
primary,0,101,1e-05,117,819,3.818985058533969e-06,0.3592695710914476,0.5314158526333895
primary,0,101,1e-05,118,826,3.7438284026714044e-06,0.36381381856543676,0.5310750152125503
primary,0,101,1e-05,119,833,3.6689940251058153e-06,0.36996333992906977,0.5306905977653734
primary,0,101,1e-05,120,840,3.594500390100096e-06,0.3668129140777247,0.5303888031930635
primary,0,101,1e-05,121,847,3.5203658778440116e-06,0.8349128195217678,0.5305653774377072
primary,0,101,1e-05,122,854,3.4466087799191603e-06,0.3705909446414028,0.5307156822898171
primary,0,101,1e-05,123,861,3.3732472947858077e-06,0.367939831422908,0.5308850895274769
primary,0,101,1e-05,124,868,3.300299523292678e-06,0.3668931677405323,0.5312731482765891
primary,0,101,1e-05,125,875,3.227783464210845e-06,0.7246622230325427,0.5312893318407463
