experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.39699909410306383,0.3221065338390569,0.5799618123372396,1e-05,0.5799618123372396,1,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.3851380776613951,0.316603094252514,0.5705977998213335,9.99938933078422e-06,0.5705977998213335,2,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.4385116866656712,0.3126108528037245,0.5628124593098958,9.997557473810373e-06,0.5628124593098958,3,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.3973951314318193,0.3104036054573953,0.5560844026045365,9.994504881061752e-06,0.5560844026045365,4,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.37685826261128696,0.30957225197926164,0.5514414825439452,9.990232305719944e-06,0.5514414825439452,5,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.4100029979433332,0.309321250145634,0.5480782403656929,9.984740801978984e-06,0.5480782403656929,6,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.3891775166349752,0.3093762369826436,0.5462305686257101,9.978031724785247e-06,0.5462305686257101,7,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.38277158034699305,0.3095055998613437,0.544918717355439,9.97010672950314e-06,0.544918717355439,8,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.3846710553126676,0.30948130165537197,0.545039891792066,9.960967771506666e-06,0.544918717355439,8,1,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.3872497486216681,0.30953607087333995,0.5446042071255769,9.950617105696961e-06,0.5446042071255769,10,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4092482967036111,0.3096921903391679,0.5436911940141156,9.939057285945933e-06,0.5436911940141156,11,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.41248988253729685,0.31002662268777686,0.5422318122170187,9.926291164466131e-06,0.5422318122170187,12,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.46918120980262756,0.31037599717577297,0.5410316853378756,9.91232189110701e-06,0.5410316853378756,13,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.3900394620639937,0.31036860682070255,0.5410150682853928,9.897152912577742e-06,0.5410150682853928,14,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.4034057323421751,0.31082663498818874,0.5397101817275537,9.8807879715968e-06,0.5397101817275537,15,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,16,112,0.3798865530905979,0.3108559101819992,0.5396153055826821,9.8632311059685e-06,0.5396153055826821,16,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,17,119,0.6024288194520133,0.31081689397494,0.5396947495431609,9.844486647586724e-06,0.5396153055826821,16,1,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,18,126,0.38743406321321217,0.3106420524418354,0.5401191924124051,9.824559221366101e-06,0.5396153055826821,16,2,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,19,133,0.4276319742202759,0.3105224184691906,0.540407288753625,9.803453744100868e-06,0.5396153055826821,16,3,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,20,140,0.7724456808396748,0.31015704696377117,0.5414665897253786,9.781175423251734e-06,0.5396153055826821,16,4,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,21,147,0.39403012075594496,0.3098371550440788,0.5425866368611652,9.757729755661012e-06,0.5396153055826821,16,5,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,22,154,0.5650710761547089,0.3095148168504238,0.5440761316472832,9.73312252619635e-06,0.5396153055826821,16,6,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,23,161,0.39967702488814083,0.3095082590977351,0.5440612485481029,9.707359806323418e-06,0.5396153055826821,16,7,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,24,168,0.3954137840441295,0.309628928390642,0.5433861338297524,9.680447952607845e-06,0.5396153055826821,16,8,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,25,175,0.42648648789950777,0.3096559721355637,0.5432316674897163,9.652393605146845e-06,0.5396153055826821,16,9,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,26,182,0.3816527297770205,0.3100603750596444,0.5416620351617984,9.62320368593087e-06,0.5396153055826821,16,10,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,27,189,0.42158048280647825,0.31070484531422454,0.5397652347449099,9.592885397135707e-06,0.5396153055826821,16,11,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,28,196,0.39772463581175543,0.3111046397437652,0.5387821410208036,9.561446219345455e-06,0.5387821410208036,28,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,29,203,0.42971220186778475,0.31141828062633675,0.5380819417780094,9.528893909706798e-06,0.5380819417780094,29,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,30,210,0.42483808525971006,0.31215979903936386,0.5365895570697204,9.495236500015048e-06,0.5365895570697204,30,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,31,217,0.3923915279363947,0.312389113008976,0.5361572536121714,9.460482294732422e-06,0.5361572536121714,31,0,True,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,32,224,0.389645508690072,0.3122952524572611,0.5363014029300572,9.424639868939035e-06,0.5361572536121714,31,1,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,33,231,0.5003871704850879,0.3120446304480235,0.5367401220148258,9.387718066217125e-06,0.5361572536121714,31,2,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,34,238,0.3840818716479199,0.3111829850822687,0.5384775432239878,9.349725996469047e-06,0.5361572536121714,31,3,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,35,245,0.4079734576599939,0.3113200068473816,0.53814670493386,9.310673033669522e-06,0.5361572536121714,31,4,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,36,252,0.3910939320921898,0.3111818103740613,0.5384129823626892,9.270568813552757e-06,0.5361572536121714,31,5,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,37,259,0.37826424185186625,0.3111035153269768,0.5385525945027667,9.229423231234975e-06,0.5361572536121714,31,6,False,False,False
EXP-H056,primary,0,101,1e-05,1.0000000000000001e-07,38,266,0.42637474622045246,0.31071872388323146,0.5394243106264055,9.18724643877294e-06,0.5361572536121714,31,7,False,False,False
