scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.45490781324250357,0.610985871517297
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.43287968209811617,0.593485485423695
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.46991453000477384,0.5783324964118727
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3997111433584775,0.5661850553570371
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.4151749312877655,0.557532686175722
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.40517562202044893,0.5508740454009085
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.39496309416634695,0.5469489242091323
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3935641460120678,0.5426755095973159
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.37212124320545364,0.5415454055323745
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3900021465628275,0.5405549714059541
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4276642160756247,0.5391117442737926
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.38140495028346777,0.5374624078924005
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4841180571487972,0.5365759820649119
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.40472701830523355,0.5378173770326556
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4185087191207068,0.536859165538441
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.37074282669761616,0.5359738089821555
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5789422690868378,0.5354051300973603
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3904093386871474,0.535197113499497
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.45698367272104534,0.53511888330633
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.8051204149212156,0.5362021706321023
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3773502132839245,0.5377378752737334
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.553732373884746,0.5378996820160837
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3775502254388162,0.5373332283713601
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4231548309326172,0.5372173135930841
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.3962356352380344,0.5368433287649443
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3729189197931971,0.5345995642922141
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.40631612709590365,0.5330499591249408
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3753647482288735,0.5323925307302764
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.40081700469766346,0.5325790463071881
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.41310607961245943,0.5322814710212477
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3817421438704644,0.5324007381092418
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.37610163672694136,0.5329620187932794
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5029671511479786,0.5332902561534535
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.38504221609660555,0.5342305501302084
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.37972881671573433,0.5336447918053829
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.3818748870066234,0.5336299665046461
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.3806104683317244,0.5335176352298621
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.4154541662761143,0.5347242644338897
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.40507795555250986,0.5342725984977953
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3718134791457227,0.5335424018628669
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.3845228723117283,0.5330056855172822
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.4330283318247114,0.5327477021650835
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.39676636670316967,0.5331315994262695
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5600561797618866,0.5332372260816169
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4722749761172703,0.5335673129919803
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.37343263745840105,0.5338768814549302
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.3881812361734254,0.5348658706202651
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.4452415534428188,0.5360557671749231
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.4081464111804962,0.5374500101262872
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.3847495572907584,0.5367591453321052
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.37334147760910646,0.5353408004298355
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.37005137745290995,0.5335041970917673
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.41819473675319124,0.5325764742764559
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.3781617914459535,0.532362648935029
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.5873814246484211,0.531644936763879
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.42044526764324736,0.5317008856571082
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.37189916980319787,0.531047907742587
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.38112516129123314,0.5310267246130741
