scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.0001,1.0000000000000002e-06,54,378,8.381411941873378e-05,0.4441278631036932,84,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/primary_k0_lr1e-04_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
primary,1,0.001,1e-05,13,78,0.000991232189110701,0.4449229384913589,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/primary_k1_lr1e-03_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
primary,2,0.001,1e-05,21,147,0.0009757729755661011,0.3196512460708618,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/primary_k2_lr1e-03_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
primary,3,0.0001,1.0000000000000002e-06,50,350,8.604725173927785e-05,0.4839448630809784,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/primary_k3_lr1e-04_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
primary,4,0.001,1e-05,36,252,0.0009270568813552756,0.34356650710105896,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/primary_k4_lr1e-03_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
shadow,0,0.01,0.0001,5,35,0.009990232305719944,0.3709091128724994,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
shadow,1,0.001,1e-05,22,154,0.0009733122526196349,0.4844490885734558,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
shadow,2,0.001,1e-05,8,56,0.000997010672950314,0.4226912260055542,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
shadow,3,0.001,1e-05,24,168,0.0009680447952607845,0.36643617803400214,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
shadow,4,0.001,1e-05,123,861,0.0003373247294785808,0.36702069640159607,153,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H137_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,0587a832468e8d85,101,d5738e44f86c8451cbccad99a086b1698caa225dc6ae4a7e6a87d49dfa962630,F1_SURFACE
