scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4535919172423227,0.6115619775020715
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.43157546860831125,0.5943111072887074
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4706934945923941,0.5791561531298088
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.39812028860407217,0.5669433709346887
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.4141645793403898,0.5583713415897253
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4044036545923778,0.5515503160881273
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.39484213824783054,0.5476597872647372
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3924143340970789,0.5433480233857126
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.37150259701801197,0.5421799457434452
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3893184646564935,0.5411741661302971
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4264531816755022,0.5397381349043413
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.380888581408986,0.538121021155155
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.48342838883399963,0.5372449412490382
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.40485745881284985,0.5386027133826053
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4179367550781795,0.537717934810754
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.37106303754262626,0.5368130712798147
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5768463313579559,0.536249016270493
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.38905065985662596,0.5360496694391425
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.45647153684071134,0.5359885186860056
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.808129472391946,0.5370903593121152
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37733251430992304,0.5386093313043768
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5536506197282246,0.5389438686948834
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3777265080383846,0.5384710485284979
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.42314035977636066,0.5383944077925249
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.39663622209003996,0.5380671530058889
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.37368352791028364,0.5357500712076823
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4055768017257963,0.5341605851144502
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3755953601295395,0.5334518606012518
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.40086135055337635,0.5336208054513643
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.41256499716213774,0.5333358880245325
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.38202360797939555,0.5334860194813121
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.3766592423032437,0.5340985673846621
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5041791370936802,0.5344972610473633
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.3840544543095997,0.535489949313077
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.379833524647568,0.5349141612197413
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.38075525632926394,0.5349067630189838
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.38142883305304814,0.534860321969697
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.4171592082296099,0.5360743782737039
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.406978896686009,0.5356341564294064
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.37270776235631536,0.5348830367579605
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.38536487839051653,0.534371636130593
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.43238972766058786,0.5341017173998284
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.3975534290075302,0.534435358914462
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5622404079352107,0.5344987638068922
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.472746410540172,0.534838445258863
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.37427516161863295,0.5352122277924509
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.3891160088990416,0.5362853714914033
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.4442084389073508,0.5375835245305841
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.4079887015478952,0.5390609394420277
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.3840540934886251,0.5384066899617513
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.37507427031440393,0.5369973616166548
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.3708472589829138,0.5351441701253256
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.423146909901074,0.5341668273463394
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.3791957103115107,0.5339213573571407
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.5862661142434392,0.533240693988222
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.41913263712610516,0.5332486701734138
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.3737392818688282,0.5327357378872958
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.38241496309638023,0.5328143148711233
primary,0,101,1e-05,59,413,8.083889915582235e-06,0.6228209861687252,0.5325776013461027
primary,0,101,1e-05,60,420,8.022080115363127e-06,0.3915624235357557,0.5328486760457357
primary,0,101,1e-05,61,427,7.959536998847744e-06,0.588517040014267,0.5322261868101178
primary,0,101,1e-05,62,434,7.89627599761423e-06,0.3891629268016134,0.5334929841937441
primary,0,101,1e-05,63,441,7.832312720368048e-06,0.3718088432880385,0.5336278279622396
primary,0,101,1e-05,64,448,7.767662949090754e-06,0.3681295662453132,0.534268754901308
primary,0,101,1e-05,65,455,7.702342635146033e-06,0.3685432624604021,0.5347266052708481
primary,0,101,1e-05,66,462,7.636367895343947e-06,0.3784814721771649,0.5339334372318152
