scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,24,168,9.680447952607845e-05,2.6101448752663354,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/primary_k0_lr1e-04_seed101.pt,fa0471511187ccd1,101
primary,1,0.001,1e-05,9,54,0.0009960967771506667,3.2805339928829307,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/primary_k1_lr1e-03_seed101.pt,fa0471511187ccd1,101
primary,2,0.001,1e-05,4,28,0.0009994504881061753,3.2215518951416016,34,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/primary_k2_lr1e-03_seed101.pt,fa0471511187ccd1,101
primary,3,0.0001,1.0000000000000002e-06,17,119,9.844486647586725e-05,2.4455056190490723,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/primary_k3_lr1e-04_seed101.pt,fa0471511187ccd1,101
primary,4,0.01,0.0001,14,98,0.00989715291257774,3.351278781890869,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/primary_k4_lr1e-02_seed101.pt,fa0471511187ccd1,101
shadow,0,0.001,1e-05,22,154,0.0009733122526196349,2.759980404015743,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,fa0471511187ccd1,101
shadow,1,0.0001,1.0000000000000002e-06,15,105,9.8807879715968e-05,3.054845094680786,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,fa0471511187ccd1,101
shadow,2,0.001,1e-05,66,462,0.0007636367895343947,2.757451057434082,96,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,fa0471511187ccd1,101
shadow,3,0.0001,1.0000000000000002e-06,2,14,9.99938933078422e-05,3.5445757779208096,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,fa0471511187ccd1,101
shadow,4,0.0001,1.0000000000000002e-06,19,133,9.803453744100869e-05,2.5715508460998535,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T326_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,fa0471511187ccd1,101
