scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.40618616209498476,0.624495910875725
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4415807809148516,0.6095755316994407
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4778592118195125,0.5975973822853782
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.4135230284716402,0.586216724280155
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.40937395713159014,0.5759442647298177
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.42598352261951994,0.5681495666503906
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.41246337443590164,0.5630736784501509
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.43385596360479084,0.5586232272061434
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.40663467773369383,0.5568872220588453
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3815602521811213,0.5551570256551107
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4528714759009225,0.553462519790187
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.4027581289410591,0.5515255494551226
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4915538015110152,0.550665450818611
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.4077685624361038,0.5512169057672675
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4426946725164141,0.5496110627145478
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.37772298604249954,0.5488128951101592
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.6048621577875954,0.5483968908136542
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3908971633229937,0.5488487590443004
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4296537808009556,0.5490722078265566
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7880888283252716,0.5498961824359316
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3900017866731754,0.5509390397505327
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5357402648244586,0.5503128803137577
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.4017507465822356,0.549684900226015
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.41991142077105387,0.5494010809696082
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.4035047079835619,0.5493861689712062
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3974041800413813,0.5479516983032227
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.42422144540718626,0.5463938279585405
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3669045176357031,0.5459556868582061
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4228827101843698,0.5461939898404208
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.43121592700481415,0.545511650316643
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.38817018731164615,0.5452338709975734
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.3826765167926039,0.545540867429791
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.46714153460093905,0.5462950215195165
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.4273690517459597,0.5475026621963038
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3883078508079052,0.5469940069949988
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.42162391756262096,0.5475871924198035
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.38078227878681253,0.548274733803489
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.4267654078347342,0.548918781858502
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.38554316971983227,0.5480804732351592
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3782142219798906,0.5476169008197207
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.4071118746485029,0.5471577788844253
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.46979539734976633,0.5468072602243135
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.43394629870142254,0.5471180135553534
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.6199876219034195,0.546872716961485
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4439487159252167,0.5466388644594135
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.3817170137107106,0.5467304171937885
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.3790028088593057,0.5467951225511956
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.44960460492542814,0.546788215637207
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.3988050584282194,0.5479054884477095
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.4073197011436735,0.5481702053185665
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.3987089754747493,0.5479949315388998
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.3735466596720341,0.5472648216016365
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.4007012460912977,0.547127983786843
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.3755373475807054,0.5471242846864642
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.590887151658535,0.5467486237034653
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.45904689175742014,0.5466134331443093
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.3837837932099189,0.5456915479717832
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.3785911821926545,0.5454152714122426
primary,0,101,1e-05,59,413,8.083889915582235e-06,0.6937351524829865,0.545781337853634
primary,0,101,1e-05,60,420,8.022080115363127e-06,0.37544914295098614,0.5460506208015211
primary,0,101,1e-05,61,427,7.959536998847744e-06,0.5959249266556331,0.5448537595344313
primary,0,101,1e-05,62,434,7.89627599761423e-06,0.3799587722335543,0.5451825459798177
primary,0,101,1e-05,63,441,7.832312720368048e-06,0.3791668122700815,0.5448114510738489
primary,0,101,1e-05,64,448,7.767662949090754e-06,0.37117772709046093,0.5443139509721235
primary,0,101,1e-05,65,455,7.702342635146033e-06,0.3777897536222424,0.5435192801735618
primary,0,101,1e-05,66,462,7.636367895343947e-06,0.3855074801083122,0.5423794659701261
primary,0,101,1e-05,67,469,7.5697550079643376e-06,0.5236161755664008,0.5427280772816051
primary,0,101,1e-05,68,476,7.502520408740418e-06,0.39309228530951906,0.5441396308667732
