scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,57,399,0.008205248749256015,0.3780379728837447,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/primary_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
primary,1,0.01,0.0001,56,336,0.008264767839234409,0.4777927109689424,86,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/primary_k1_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
primary,2,0.001,1e-05,47,329,0.0008763049794670775,0.33758610486984253,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/primary_k2_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
primary,3,0.001,1e-05,21,147,0.0009757729755661011,0.49750396609306335,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/primary_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
primary,4,0.01,0.0001,40,280,0.009099841101253866,0.4177946448326111,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/primary_k4_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
shadow,0,0.001,1e-05,10,70,0.000995061710569696,0.4213225913770271,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.4417463541030884,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
shadow,2,0.01,0.0001,23,161,0.009707359806323416,0.45104846358299255,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
shadow,3,0.001,1e-05,18,126,0.00098245592213661,0.39589685382265033,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
shadow,4,0.0001,1.0000000000000002e-06,32,224,9.424639868939033e-05,0.4321839511394501,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H354_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,0a78b38c9c9365a75061e14662ec106d22f657a9c6a75982ff22149a5493e644,FULL35_MINUS_ARO_SEQUENCE_COMPOSITION
