scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,2,14,0.000999938933078422,0.5287203646573152,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/primary_k0_lr1e-03_seed101.pt,242742585ab8f992,101
primary,1,0.01,0.0001,12,72,0.00992629116446613,0.5322759487267696,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/primary_k1_lr1e-02_seed101.pt,242742585ab8f992,101
primary,2,0.001,1e-05,19,133,0.0009803453744100868,0.4040988810062409,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/primary_k2_lr1e-03_seed101.pt,242742585ab8f992,101
primary,3,0.001,1e-05,18,126,0.00098245592213661,0.43492395997047417,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/primary_k3_lr1e-03_seed101.pt,242742585ab8f992,101
primary,4,0.0001,1.0000000000000002e-06,20,140,9.781175423251735e-05,0.4747421157360078,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/primary_k4_lr1e-04_seed101.pt,242742585ab8f992,101
shadow,0,0.001,1e-05,14,98,0.0009897152912577741,0.4469624534375738,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,242742585ab8f992,101
shadow,1,0.0001,1.0000000000000002e-06,93,651,5.6703995061433075e-05,0.4056582539081573,123,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,242742585ab8f992,101
shadow,2,0.0001,1.0000000000000002e-06,18,126,9.824559221366101e-05,0.5064869132041934,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,242742585ab8f992,101
shadow,3,0.001,1e-05,59,413,0.0008083889915582234,0.43185481585878316,89,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,242742585ab8f992,101
shadow,4,0.001,1e-05,30,210,0.0009495236500015047,0.43815871644020077,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H310_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,242742585ab8f992,101
