scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,27,189,0.0009592885397135706,0.5109578531438654,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/primary_k0_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,1,0.001,1e-05,50,300,0.0008604725173927785,0.5055961102572355,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/primary_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,2,0.001,1e-05,33,231,0.0009387718066217125,0.3972391142845153,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/primary_k2_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,3,0.001,1e-05,30,210,0.0009495236500015047,0.505554759979248,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/primary_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,4,0.001,1e-05,16,112,0.00098632311059685,0.4539164652824401,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/primary_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,0,0.001,1e-05,96,672,0.0005438372523852833,0.4042726646192146,126,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,1,0.001,1e-05,25,175,0.0009652393605146844,0.4586807687282562,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,2,0.001,1e-05,61,427,0.0007959536998847743,0.46287979078292857,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,3,0.001,1e-05,46,322,0.0008814009529720154,0.5159887778542258,76,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,4,0.001,1e-05,15,105,0.00098807879715968,0.44307885956764215,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H161_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
