scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,2,14,9.99938933078422e-05,0.5301442871093748,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/primary_k0_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
primary,1,0.0001,1.0000000000000002e-06,58,348,8.144951148861742e-05,0.5191998270208185,88,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/primary_k1_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
primary,2,0.001,1e-05,36,252,0.0009270568813552756,0.41630567312240596,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/primary_k2_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
primary,3,0.0001,1.0000000000000002e-06,65,455,7.702342635146033e-05,0.5265118341445922,95,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/primary_k3_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
primary,4,0.001,1e-05,16,112,0.00098632311059685,0.3986062331199647,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/primary_k4_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
shadow,0,0.001,1e-05,34,238,0.0009349725996469047,0.43050683871182527,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
shadow,1,0.0001,1.0000000000000002e-06,66,462,7.636367895343946e-05,0.514727427482605,96,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
shadow,2,0.0001,1.0000000000000002e-06,37,259,9.229423231234974e-05,0.519167860031128,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
shadow,3,0.001,1e-05,26,182,0.000962320368593087,0.5011183198871034,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
shadow,4,0.01,0.0001,15,105,0.0098807879715968,0.44791405367851256,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H221_run/checkpoints/shadow_k4_lr1e-02_seed101.pt,6e4687c105fb1ac5,101
