scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,24,168,0.0009680447952607845,0.4823422576441909,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/primary_k0_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
primary,1,0.001,1e-05,34,204,0.0009349725996469047,0.4989688757694129,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/primary_k1_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
primary,2,0.001,1e-05,27,189,0.0009592885397135706,0.43517595529556274,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/primary_k2_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
primary,3,0.001,1e-05,30,210,0.0009495236500015047,0.4895211458206177,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/primary_k3_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
primary,4,0.001,1e-05,45,315,0.0008864040551740157,0.389199435710907,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/primary_k4_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
shadow,0,0.0001,1.0000000000000002e-06,115,805,3.9701909550871155e-05,0.42218101385867957,145,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
shadow,1,0.001,1e-05,41,287,0.000905463412215599,0.47138354182243347,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
shadow,2,0.001,1e-05,9,63,0.0009960967771506667,0.4841687083244324,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
shadow,3,0.001,1e-05,43,301,0.0008961267311259666,0.481444416624127,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
shadow,4,0.0001,1.0000000000000002e-06,68,476,7.502520408740418e-05,0.41092705726623535,98,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H094_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,4cc78e4acaa53568,101,8b99881d588f8ade1741fbea2454fcfbfec3932580ccf95f1cb4cde1db09b35f,FS_HIC_STATIC_SAP_KD_GLOBAL3
