scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,15,105,0.0098807879715968,0.527906677939675,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/primary_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
primary,1,0.01,0.0001,9,54,0.009960967771506667,0.5331226406675397,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/primary_k1_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
primary,2,0.001,1e-05,47,329,0.0008763049794670775,0.35922157764434814,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/primary_k2_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
primary,3,0.001,1e-05,41,287,0.000905463412215599,0.44597893953323364,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/primary_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
primary,4,0.001,1e-05,6,42,0.0009984740801978985,0.4445374310016632,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/primary_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
shadow,0,0.001,1e-05,20,140,0.0009781175423251734,0.39043721285733307,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
shadow,1,0.001,1e-05,9,63,0.0009960967771506667,0.436869740486145,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
shadow,2,0.001,1e-05,11,77,0.0009939057285945933,0.49932926893234253,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
shadow,3,0.001,1e-05,14,98,0.0009897152912577741,0.4996262752648556,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
shadow,4,0.0001,1.0000000000000002e-06,70,490,7.366252580589839e-05,0.3934612572193146,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H340_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,a2cb9146cb5abec8f3c4dc3fc16f61f5f8c8c8a6610d150ed8f723bd97cfd66e,SHAM35
