scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,18,126,9.824559221366101e-05,2.8038822520862925,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/primary_k0_lr1e-04_seed101.pt,649131418599f207,101
primary,1,0.001,1e-05,7,42,0.0009978031724785245,3.4519144694010415,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/primary_k1_lr1e-03_seed101.pt,649131418599f207,101
primary,2,0.001,1e-05,25,175,0.0009652393605146844,3.039130210876465,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/primary_k2_lr1e-03_seed101.pt,649131418599f207,101
primary,3,0.0001,1.0000000000000002e-06,19,133,9.803453744100869e-05,2.647641658782959,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/primary_k3_lr1e-04_seed101.pt,649131418599f207,101
primary,4,0.01,0.0001,11,77,0.009939057285945933,3.3520188331604004,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/primary_k4_lr1e-02_seed101.pt,649131418599f207,101
shadow,0,0.001,1e-05,89,623,0.0005977537507199338,2.75469057487719,119,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,649131418599f207,101
shadow,1,0.001,1e-05,6,42,0.0009984740801978985,3.146589994430542,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,649131418599f207,101
shadow,2,0.001,1e-05,12,84,0.000992629116446613,2.93560791015625,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,649131418599f207,101
shadow,3,0.0001,1.0000000000000002e-06,19,133,9.803453744100869e-05,3.4339104854699336,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,649131418599f207,101
shadow,4,0.001,1e-05,28,196,0.0009561446219345453,2.614810585975647,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T301_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,649131418599f207,101
