experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.3951973042317799,0.3235103450715542,0.5817934450091737,1e-05,0.5817934450091737,1,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.4347775472061975,0.3185129106132081,0.5735556640625,9.99938933078422e-06,0.5735556640625,2,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.45852899125644137,0.31475020542469184,0.5665061266350023,9.997557473810373e-06,0.5665061266350023,3,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.38350966945290565,0.3121851359028369,0.5600208522912227,9.994504881061752e-06,0.5600208522912227,4,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.39748127652066095,0.31101615137110156,0.5552933153094667,9.990232305719944e-06,0.5552933153094667,5,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.39871302034173695,0.3105187462642789,0.5517297522804954,9.984740801978984e-06,0.5517297522804954,6,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.39815994245665415,0.3103767049809297,0.5498963482018672,9.978031724785247e-06,0.5498963482018672,7,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.39296868070960045,0.31040738088389236,0.547784277482466,9.97010672950314e-06,0.547784277482466,8,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.408456136073385,0.3104152660816908,0.547566290653113,9.960967771506666e-06,0.547566290653113,9,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.38767863331096514,0.3104521955053012,0.5471121682831733,9.950617105696961e-06,0.5471121682831733,10,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.42759774199553896,0.31059454878171283,0.5459675279097121,9.939057285945933e-06,0.5459675279097121,11,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.37954831322921173,0.3108901126931111,0.544401103395404,9.926291164466131e-06,0.544401103395404,12,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.5212010145187378,0.3111176881939173,0.5434697392781573,9.91232189110701e-06,0.5434697392781573,13,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.4075977163655417,0.31103018422921497,0.5437237634369819,9.897152912577742e-06,0.5434697392781573,13,1,False,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.3991069814988545,0.31120541008810204,0.5430328986427999,9.8807879715968e-06,0.5430328986427999,15,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,16,112,0.3830259511575735,0.3113502450287342,0.5425040139862983,9.8632311059685e-06,0.5425040139862983,16,0,True,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,17,119,0.5954387869153704,0.3112943395972252,0.5426216338186551,9.844486647586724e-06,0.5425040139862983,16,1,False,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,18,126,0.3713307465825762,0.3110460073997577,0.543412923408277,9.824559221366101e-06,0.5425040139862983,16,2,False,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,19,133,0.4234004552875246,0.3110264123727878,0.5434687278053976,9.803453744100868e-06,0.5425040139862983,16,3,False,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,20,140,0.7955210634640285,0.3107731059814493,0.5444467641657047,9.781175423251734e-06,0.5425040139862983,16,4,False,False,False
EXP-H075,primary,0,101,1e-05,1.0000000000000001e-07,21,147,0.37947162215589614,0.3105924377838771,0.5452879916104402,9.757729755661012e-06,0.5425040139862983,16,5,False,False,False
