scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.39859852886625696,0.5650837060176965
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4061891244990485,0.5582909439549302
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4073784926107952,0.5520847493951971
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3848779590002128,0.5472356622869318
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3833040190594537,0.5438717639807499
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.40261426142283846,0.5411165121829871
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.37867089121469427,0.5396417848991625
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3829927258193493,0.5379301417957653
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.373630626393216,0.5383207436763879
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3802658436553819,0.538482377023408
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.38611248561314176,0.5374269485473633
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.385199320103441,0.5358703497684363
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.48762757437569754,0.534868962836988
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3856778474790709,0.5347704164909594
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.3961848318576813,0.533829284436775
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3764733043499291,0.5334379889748313
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5837667541844505,0.5333933396772905
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.37896676707480637,0.5333883401119348
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.44874320711408344,0.5330681078361742
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7815224549600056,0.5336805112434156
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37046647095121443,0.5344980413263495
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5403226358549935,0.5351725780602657
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3828984520930265,0.5351949749570905
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4120582001549857,0.5352592468261719
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.39553382992744446,0.535078713388154
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.373296858476741,0.5339316165808475
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.40257433482578825,0.5331517999822443
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3700879441956723,0.5329966400608872
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.42357368980135235,0.5328948281028054
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.4190581185477121,0.5322267936937737
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.37652473964927985,0.5319214445171934
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.37357263659526196,0.5319007237752279
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.48623749188014437,0.5319120522701379
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.37708661066634314,0.5326690962820342
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3845178804227284,0.5323475924405184
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.36942924771990093,0.5325822252215762
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.37634825207559125,0.5324849793405244
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.417182594537735,0.5327371539491595
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.388343129839216,0.5323208317612157
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.38303338842732565,0.5319032380075166
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.38116357156208586,0.5312275453047319
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.45404552136148724,0.5305476622147993
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.40813562273979187,0.5305767059326172
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.6029578340905053,0.5304559649843158
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4364710407597678,0.5305727178400214
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.3783333224377462,0.5310204823811849
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.38002409919032026,0.5315674579504764
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.4522049469607217,0.5320625883160215
