scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,13,91,0.000991232189110701,0.5065948601925012,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/primary_k0_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
primary,1,0.001,1e-05,10,60,0.000995061710569696,0.5159883788137725,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/primary_k1_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
primary,2,0.001,1e-05,17,119,0.0009844486647586723,0.3554649353027344,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/primary_k2_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
primary,3,0.001,1e-05,14,98,0.0009897152912577741,0.47122395038604736,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/primary_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
primary,4,0.001,1e-05,6,42,0.0009984740801978985,0.4244857728481293,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/primary_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
shadow,0,0.001,1e-05,45,315,0.0008864040551740157,0.4011386813539447,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
shadow,1,0.001,1e-05,11,77,0.0009939057285945933,0.4327624440193176,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
shadow,2,0.01,0.0001,52,364,0.008494768343131955,0.4299602508544922,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
shadow,3,0.001,1e-05,23,161,0.0009707359806323416,0.4828247301506274,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
shadow,4,0.001,1e-05,12,84,0.000992629116446613,0.423016756772995,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H345_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,f481bd22934129360338732ab298194937590ac15bd2fa2be4d92690b350283b,HYDRO_ONLY35
