scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.01,0.0001,51,357,0.00855017856687341,2.8047977794300425,81,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/primary_k0_lr1e-02_seed101.pt,e92f932f27c98af5,101
primary,1,0.01,0.0001,32,192,0.009424639868939034,3.4391625144264917,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/primary_k1_lr1e-02_seed101.pt,e92f932f27c98af5,101
primary,2,0.0001,1.0000000000000002e-06,74,518,7.086996075095289e-05,2.8912508487701416,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/primary_k2_lr1e-04_seed101.pt,e92f932f27c98af5,101
primary,3,0.001,1e-05,15,105,0.00098807879715968,2.2574591636657715,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/primary_k3_lr1e-03_seed101.pt,e92f932f27c98af5,101
primary,4,0.001,1e-05,37,259,0.0009229423231234975,2.280206322669983,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/primary_k4_lr1e-03_seed101.pt,e92f932f27c98af5,101
shadow,0,0.0001,1.0000000000000002e-06,59,413,8.083889915582235e-05,2.744241887872869,89,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,e92f932f27c98af5,101
shadow,1,0.0001,1.0000000000000002e-06,120,840,3.594500390100096e-05,2.8045077323913574,150,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,e92f932f27c98af5,101
shadow,2,0.001,1e-05,40,280,0.0009099841101253866,2.581107974052429,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,e92f932f27c98af5,101
shadow,3,0.01,0.0001,12,84,0.00992629116446613,3.4947669289328833,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,e92f932f27c98af5,101
shadow,4,0.001,1e-05,71,497,0.0007297252973710757,2.8639018535614014,101,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T147_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,e92f932f27c98af5,101
