scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,47,329,0.0008763049794670775,0.43060291059089434,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/primary_k0_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
primary,1,0.0001,1.0000000000000002e-06,38,228,9.187246438772939e-05,0.5220906704989345,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/primary_k1_lr1e-04_seed101.pt,2c0d688dc9816ba4,101
primary,2,0.001,1e-05,47,329,0.0008763049794670775,0.430277930021286,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/primary_k2_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
primary,3,0.001,1e-05,21,147,0.0009757729755661011,0.4549712386131286,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/primary_k3_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
primary,4,0.001,1e-05,29,203,0.0009528893909706797,0.4149594728946686,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/primary_k4_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
shadow,0,0.001,1e-05,12,84,0.000992629116446613,0.48168854453346943,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
shadow,1,0.001,1e-05,30,210,0.0009495236500015047,0.469539415359497,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
shadow,2,0.001,1e-05,39,273,0.0009144048842659081,0.5027013690471651,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
shadow,3,0.001,1e-05,51,357,0.000855017856687341,0.47302073738791717,81,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,2c0d688dc9816ba4,101
shadow,4,0.0001,1.0000000000000002e-06,63,441,7.832312720368048e-05,0.42233624029159544,93,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H154_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,2c0d688dc9816ba4,101
