scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.411832720041275,0.5473653908931848
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.3809021378069052,0.5409229740952001
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4018160253763199,0.535897023750074
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3777409544480698,0.5326674779256185
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.39177595717566355,0.53009709444913
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.40068536571093966,0.528067819999926
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.37226810891713413,0.526712822191643
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3667087624115603,0.52515105045203
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3988767223698752,0.524808103388006
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3803774592067514,0.5245947115349047
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.42771729826927185,0.5237741759329131
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.36401789069973994,0.5232817909934304
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.48892566774572643,0.5231008818655303
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3662871697119304,0.5232860680782434
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.3823452261941774,0.522861047224565
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.37109383661299944,0.5225586168693773
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5773131804806846,0.5224225304343484
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.37100120241354617,0.5225011652166193
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.3834954244749887,0.5226615558971058
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7538296005555561,0.5226610357111151
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3673088978976011,0.5225102684714578
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5255214784826551,0.5220471584435665
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3550100897305778,0.5216659488099994
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.3892945647239685,0.5219402602224639
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.40509738666670664,0.521887865933505
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3623884871485643,0.5214816295739376
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.3887746323432241,0.5211189443414862
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.36454577358173473,0.5208641399036754
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.38197549538952963,0.5205475489298502
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.3738581953304155,0.5202816760901249
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3549766625344221,0.5201095812248461
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.3674238828376214,0.5200395295114228
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.48885396122932434,0.5200492396499171
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.3729818250451769,0.5204588861176462
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.409821161202022,0.5202715324633049
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.36494670967970577,0.5202138207175515
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.3630030985389437,0.520063458066998
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.37877185855593,0.5204754453716856
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.3881729074886867,0.5202241955381451
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.38074562698602676,0.5197754484234434
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.3840271213224956,0.5195061076771129
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.4688142921243395,0.5193306605021158
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.3810410499572754,0.5193332614320697
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5821225962468556,0.5192416220000295
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.45257678627967834,0.5192579789595171
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.3575319547505517,0.519418427438447
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.36349615664221346,0.519520904078628
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.4252446975026812,0.5198415987419359
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.3773901143244335,0.5201381047566732
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.3596165423680629,0.5201091188372988
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.36633762870250003,0.5200579383156516
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.352878894611162,0.5199132110133315
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.366914655481066,0.5195474335641572
