scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.5155879173960004,3.3748980435458096
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.5775794472013202,3.3604278564453125
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.5523589849472046,3.3490984367601797
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.4729287538544408,3.3542142925840435
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.526447811297008,3.3569685040098247
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.5344638441290174,3.3565449570164536
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.4964351696627481,3.354436238606771
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.5012230277061462,3.3528890898733428
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.5479909564767566,3.3531757701526987
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.47350924941045897,3.353596311627012
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.5095031602042062,3.3545735677083335
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.5151439096246447,3.35493515477036
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.5310445172446114,3.3534210667465674
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.5825193013463702,3.3526918815843985
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4934410463486399,3.3514364993933476
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.4716847193028246,3.3516182176994556
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.7120114522320884,3.3496579256924717
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.49721763748675585,3.3502021558357007
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.48949552620095865,3.356162100127249
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.47165325374849737,3.3617084387576943
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.5379039900643485,3.368212844386245
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.581617900303432,3.3651497580788354
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.5847342099462237,3.367369911887429
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4880265968718699,3.370344450979522
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.4914637040346861,3.374598185221354
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.48709204686539515,3.3722899465849907
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.5144794200147901,3.369499668930516
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.4664954972745363,3.3659778941761362
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.5423880900655474,3.3621978759765625
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.5048877575567791,3.362801522919626
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.5609387244497027,3.361209522594105
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.579075038433075,3.3637230613014917
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5385202935763768,3.3581510601621685
primary,0,101,0.0001,1,7,0.0001,0.5457997747829982,3.386593905362216
primary,0,101,0.0001,2,14,9.99938933078422e-05,0.5446167119911739,3.383791836825284
primary,0,101,0.0001,3,21,9.997557473810373e-05,0.5530670285224915,3.343850106904001
primary,0,101,0.0001,4,28,9.994504881061753e-05,0.4813121094235352,3.3962564179391572
primary,0,101,0.0001,5,35,9.990232305719945e-05,0.5007520488330296,3.3258137558445786
primary,0,101,0.0001,6,42,9.984740801978984e-05,0.5319290203707558,3.35007060657848
primary,0,101,0.0001,7,49,9.978031724785247e-05,0.5153561809233257,3.327081622499408
primary,0,101,0.0001,8,56,9.97010672950314e-05,0.48103492494140354,3.350868918678977
primary,0,101,0.0001,9,63,9.960967771506667e-05,0.517581079687391,3.3291290745590674
primary,0,101,0.0001,10,70,9.95061710569696e-05,0.4713867521079789,3.3293873180042612
primary,0,101,0.0001,11,77,9.939057285945933e-05,0.475824630686215,3.321523261792732
primary,0,101,0.0001,12,84,9.926291164466132e-05,0.5270548590591976,3.3344930013020835
primary,0,101,0.0001,13,91,9.91232189110701e-05,0.5691295266151428,3.307331894383286
primary,0,101,0.0001,14,98,9.897152912577741e-05,0.5089089700153896,3.312168005741004
primary,0,101,0.0001,15,105,9.8807879715968e-05,0.4745606833270618,3.3131496545040244
primary,0,101,0.0001,16,112,9.8632311059685e-05,0.5097301048891885,3.3495074185458096
primary,0,101,0.0001,17,119,9.844486647586725e-05,0.7440165366445269,3.2960073297674004
primary,0,101,0.0001,18,126,9.824559221366101e-05,0.45635187678271905,3.297527891216856
primary,0,101,0.0001,19,133,9.803453744100869e-05,0.4514392706831651,3.3013728748668325
primary,0,101,0.0001,20,140,9.781175423251735e-05,0.4515109048890216,3.295739607377486
