scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,14,98,0.0009897152912577741,0.5287739438143642,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/primary_k0_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,1,0.001,1e-05,6,36,0.0009984740801978985,0.5329004021846886,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/primary_k1_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,2,0.001,1e-05,43,301,0.0008961267311259666,0.36561092090606695,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/primary_k2_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,3,0.001,1e-05,48,336,0.0008711173920144117,0.42184150457382197,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/primary_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,4,0.001,1e-05,42,294,0.0009008439059511099,0.4380673124790192,72,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/primary_k4_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,0,0.001,1e-05,44,308,0.0008913130516324732,0.44160057692094273,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,1,0.001,1e-05,48,336,0.0008711173920144117,0.474155966758728,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,2,0.001,1e-05,23,161,0.0009707359806323416,0.4951722133159639,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,3,0.001,1e-05,57,399,0.0008205248749256015,0.4628119067567768,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,4,0.001,1e-05,76,532,0.0006944282990207195,0.3625246884822846,106,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H268_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,0733bd612917a8b8,101
