scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,27,189,0.0009592885397135706,0.5012076508493134,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/primary_k0_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,1,0.001,1e-05,12,72,0.000992629116446613,0.507002786578554,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/primary_k1_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,2,0.001,1e-05,41,287,0.000905463412215599,0.3658485465049742,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/primary_k2_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,3,0.001,1e-05,19,133,0.0009803453744100868,0.4771028342247009,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/primary_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,4,0.0001,1.0000000000000002e-06,20,140,9.781175423251735e-05,0.44281154608726503,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/primary_k4_lr1e-04_seed101.pt,0733bd612917a8b8,101
shadow,0,0.0001,1.0000000000000002e-06,124,868,3.300299523292678e-05,0.3806441902391837,154,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,0733bd612917a8b8,101
shadow,1,0.0001,1.0000000000000002e-06,29,203,9.528893909706797e-05,0.4549243748188018,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,0733bd612917a8b8,101
shadow,2,0.001,1e-05,29,203,0.0009528893909706797,0.36956878447532665,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,3,0.001,1e-05,29,203,0.0009528893909706797,0.511738098375725,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,4,0.001,1e-05,12,84,0.000992629116446613,0.4013738076686859,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H164_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,0733bd612917a8b8,101
