scheme,fold,best_epoch,selected_initial_lr,lr_at_best_epoch,w_h0_b0,w_h0_b1,w_h0_b2,w_h0_b3,w_h0_b4,w_h0_b5,w_h0_b6,w_h0_b7,w_h1_b0,w_h1_b1,w_h1_b2,w_h1_b3,w_h1_b4,w_h1_b5,w_h1_b6,w_h1_b7,w_h2_b0,w_h2_b1,w_h2_b2,w_h2_b3,w_h2_b4,w_h2_b5,w_h2_b6,w_h2_b7,w_h3_b0,w_h3_b1,w_h3_b2,w_h3_b3,w_h3_b4,w_h3_b5,w_h3_b6,w_h3_b7
primary,0,55,0.0001,8.323493733352077e-05,0.0018380237743258476,0.001762590603902936,0.0014436037745326757,0.0013047205284237862,0.0020569656044244766,0.001999401021748781,0.002752924570813775,0.0017398796044290066,0.001803622581064701,0.004998956806957722,0.00791716855019331,0.00839143805205822,0.007344449404627085,0.008566240780055523,0.011173907667398453,0.0049033090472221375,-0.004627605434507132,-0.005002766847610474,-0.0027190404944121838,0.0008304168586619198,0.003348833881318569,0.0034442697651684284,0.0010701606515794992,0.004975243005901575,0.006676248740404844,0.006098360754549503,0.006005400326102972,0.005885330494493246,0.004017759580165148,0.00034372168011032045,-0.0013956885086372495,0.0030107032507658005
primary,1,12,0.0001,9.926291164466132e-05,0.0012536795111373067,0.0015523952897638083,0.0013626358704641461,0.0006885986658744514,7.611130422446877e-05,-0.0005178908468224108,-0.0009019759600050747,-0.0008519311086274683,0.00031860455055721104,-0.0005128171178512275,-0.0012139953905716538,-0.0014272123808041215,-0.0013750873040407896,-0.0009306168649345636,0.0008314914884977043,-0.00010296860273228958,-0.001783574465662241,-0.0016786836786195636,-0.001094078179448843,-0.00027104158652946353,0.00020695787679869682,-0.0005660189781337976,-0.0007723301532678306,-0.00018569253734312952,-0.0007741993176750839,-0.0012038142886012793,-0.0016776322154328227,-0.0016189847374334931,-0.00013042431965004653,-1.7528523130749818e-06,-0.0009780819527804852,0.0008610293734818697
primary,2,15,0.001,0.00098807879715968,-0.01759199984371662,-0.01775190979242325,-0.013711356557905674,-0.00378612382337451,0.0015760849928483367,0.003731277072802186,0.016292748972773552,0.016205644235014915,0.01178028155118227,0.011710966005921364,0.009116665460169315,0.0019580621737986803,-0.0043905675411224365,-0.011792878620326519,-0.003669099183753133,0.02340542897582054,0.0019425888312980533,-0.0038579569663852453,-0.007045742589980364,-0.004430102184414864,0.0026486546266824007,0.016093280166387558,0.017732445150613785,0.001727516995742917,-0.009543060325086117,-0.0051749516278505325,-0.0038886801339685917,-0.004049834795296192,-0.004288033582270145,0.0012694427277892828,-0.0027985682245343924,-0.020221766084432602
primary,3,23,0.0001,9.707359806323417e-05,0.0052299825474619865,0.005690715741366148,0.0051411790773272514,0.003807932138442993,0.0024919428396970034,0.0015298968646675348,0.001807493157684803,0.001600725227035582,-0.0025412144605070353,-0.002146221697330475,-0.0018352691549807787,-0.0017114195507019758,-0.0017044568667188287,-0.0005885186837986112,0.0017450008308514953,0.0022508366964757442,0.0011893761111423373,-0.000123580452054739,0.00014080114488024265,0.001564791426062584,0.0027912536170333624,0.0017706620274111629,0.0006841183640062809,0.0034264212008565664,-0.0013911983696743846,-0.0016313674859702587,-0.0012072345707565546,-0.00045148213393986225,0.00019964358943980187,0.00021537287102546543,-0.0016273284563794732,-0.0011885317508131266
primary,4,8,0.001,0.000997010672950314,-0.0010828195372596383,-0.004228982608765364,-0.007933588698506355,-0.007993999868631363,-0.004894608166068792,0.0008316535968333483,0.010615888051688671,0.019687635824084282,0.000883131695445627,-0.0007115612388588488,5.4708169045625255e-05,0.0033415895886719227,0.008575262501835823,0.00627931347116828,-0.006860252469778061,-0.004763140808790922,0.001494946307502687,0.0042030299082398415,0.008655590005218983,0.005298280157148838,0.0015864690067246556,-0.0017826628172770143,0.010077578946948051,0.0027612687554210424,-0.007276343647390604,-0.00032396469032391906,0.003644342068582773,0.004472764208912849,0.005793489050120115,0.004686885513365269,0.0018665028037503362,-0.0029381124768406153
shadow,0,18,0.0001,9.824559221366101e-05,0.0022492781281471252,0.002240571891888976,0.0014203820610418916,2.339241109439172e-05,-0.000773870968259871,-0.001012545544654131,-0.0017012371681630611,-0.0020424684043973684,1.657844586588908e-05,0.000896343553904444,0.00276644853875041,0.003944135271012783,0.0041124531999230385,0.004179234616458416,0.004905339330434799,0.0014513572677969933,-0.00301724742166698,-0.003252690890803933,-0.002312401309609413,-0.0003867859486490488,0.001740709412842989,0.0014477180084213614,0.0015691409353166819,0.0024746679700911045,-0.00025499818730168045,-0.00047060390352271497,-0.0010794831905514002,-0.001515167998149991,-0.0017051532631739974,-0.0027860323898494244,-0.0035366415977478027,-0.002971513895317912
shadow,1,27,0.0001,9.592885397135707e-05,0.003626554738730192,0.004050984047353268,0.0036751325242221355,0.0026656074915081263,0.0019189552403986454,0.00020014781330246478,-0.00023061696265358478,-0.0014816265320405364,-0.0012737929355353117,-0.0009318753145635128,-0.000563455861993134,-0.00017996685346588492,0.00037648348370566964,0.0021243609953671694,0.0026682375464588404,0.0026305681094527245,-0.002186944242566824,-0.0017266300274059176,-0.00024122292234096676,0.0009701910312287509,0.001712614088319242,0.0011536766542121768,0.0006331810727715492,0.001066529774107039,0.0023070406168699265,0.001050319173373282,-0.0005386908305808902,-0.0009604700608178973,-0.001072798972018063,-0.0018270210130140185,-0.0018162967171519995,-0.0016196987126022577
shadow,2,66,0.0001,7.636367895343946e-05,0.0035743822809308767,0.004267542622983456,0.004091276787221432,0.0037432010285556316,0.0038403940852731466,0.00047145996359176934,-0.0036472624633461237,-0.003298909170553088,-0.0037680338136851788,-0.0015641932841390371,-0.00028228358132764697,-0.00010673017095541582,0.00097095180535689,0.004895138554275036,0.008158957585692406,0.004076389130204916,-0.003934088628739119,-0.003941989969462156,-0.0013355601113289595,0.0009706643177196383,0.002128106076270342,0.0031671742908656597,0.0021002066787332296,0.006079596467316151,-0.0019643534906208515,-0.0007283716695383191,0.0006399585981853306,0.00175361183937639,0.00124535639770329,-0.001381756504997611,-0.00425837654620409,-0.002499018795788288
shadow,3,32,0.001,0.0009424639868939033,-0.008244284428656101,-0.008333579637110233,0.0014041232643648982,0.017297785729169846,0.02345682680606842,0.005608819425106049,-0.019651848822832108,-0.007371034473180771,-0.003927620593458414,0.004131697118282318,0.015758665278553963,0.029514042660593987,0.035641901195049286,0.018857793882489204,-0.012166433036327362,-0.0043248641304671764,0.016594620421528816,0.012520741671323776,0.0042670778930187225,0.0005479553947225213,-0.004595845006406307,0.007509517017751932,0.013499832712113857,0.013417601585388184,-0.004786797799170017,-0.0040053920820355415,0.002413354581221938,0.011287419125437737,0.004804639145731926,0.013875339180231094,0.019747259095311165,0.005919090937823057
shadow,4,15,0.001,0.00098807879715968,-0.008216379210352898,-0.00476979510858655,0.003691808320581913,0.005169980693608522,0.002806817414239049,-0.0006753228954039514,0.005318415351212025,-0.003225601278245449,0.013441137969493866,0.010108615271747112,0.007841911166906357,0.007783751934766769,0.007682619616389275,0.007532437331974506,0.011757058091461658,-0.0016485698288306594,-0.002854653401300311,0.002194635570049286,0.008013005368411541,0.006844124291092157,0.0018943045288324356,0.011654578149318695,0.023056700825691223,0.007402590475976467,-0.012228230945765972,-0.012968305498361588,-0.011382426135241985,-0.00728513253852725,-0.002080364152789116,0.005553091876208782,-0.008091889321804047,-0.012309486046433449
