scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,48,336,8.711173920144117e-05,2.7582686453154595,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/primary_k0_lr1e-04_seed101.pt,8cc088ad541eae99,101
primary,1,0.01,0.0001,8,48,0.00997010672950314,3.5429863207267993,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/primary_k1_lr1e-02_seed101.pt,8cc088ad541eae99,101
primary,2,0.001,1e-05,30,210,0.0009495236500015047,2.8284668922424316,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/primary_k2_lr1e-03_seed101.pt,8cc088ad541eae99,101
primary,3,0.0001,1.0000000000000002e-06,45,315,8.864040551740158e-05,2.414034128189087,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/primary_k3_lr1e-04_seed101.pt,8cc088ad541eae99,101
primary,4,0.001,1e-05,25,175,0.0009652393605146844,2.5650291442871094,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/primary_k4_lr1e-03_seed101.pt,8cc088ad541eae99,101
shadow,0,0.0001,1.0000000000000002e-06,60,420,8.022080115363127e-05,2.5898187810724433,90,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,8cc088ad541eae99,101
shadow,1,0.001,1e-05,18,126,0.00098245592213661,2.820396661758423,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,8cc088ad541eae99,101
shadow,2,0.001,1e-05,48,336,0.0008711173920144117,2.6198455095291138,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,8cc088ad541eae99,101
shadow,3,0.01,0.0001,14,98,0.00989715291257774,3.5155551794803506,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,8cc088ad541eae99,101
shadow,4,0.001,1e-05,27,189,0.0009592885397135706,2.7883191108703613,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T119_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,8cc088ad541eae99,101
