scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.3752275602892041,0.5444062550862631
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.39788715860673357,0.5442343336163145
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4060372901814325,0.5431710734511866
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.38921062849424615,0.5420081398703835
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.4041916813169207,0.5417461395263672
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.41191567693437847,0.5415767033894857
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3722588385322264,0.542184338425145
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3887801244854927,0.5421048944646661
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3853486196271011,0.543057615106756
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3889568990894726,0.5430623545791163
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.47385883757046293,0.5417531909364642
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.37720170031700817,0.5396906245838512
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.49697344643729074,0.538587627988873
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3943965254085405,0.5389772472959576
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4155500658920833,0.5380173018484404
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3768137972801924,0.5379831718676018
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5898360226835523,0.5377869172529741
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.37653141415544916,0.5376307458588572
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.46687262824603487,0.5373864607377485
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7819324561527797,0.5385467355901544
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37066429848450105,0.5397561391194662
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5669165104627609,0.5401093165079752
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3754743597902624,0.5403640053488992
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.41820734313556124,0.5410268089988015
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.41533666636262623,0.5417508212002841
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3933839574456215,0.5402334386652167
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4175666570663452,0.5387619480942235
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3751550109591335,0.5386012684215199
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.439810825245721,0.5389304016575669
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.401517208133425,0.5381350661769058
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.38584652229370214,0.5378029852202444
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.3834173482443605,0.5376256306966146
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5021455756255558,0.537787321842078
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.4157604362283434,0.5385886683608546
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3912065348454884,0.5375849694916697
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.3889075123838016,0.537986235185103
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.36970185548333184,0.5380630493164062
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.4006724272455488,0.5379447359027285
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.3892401797430856,0.5370223594434334
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.37373140294637,0.5366904229828806
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.3856134047465665,0.5362547383163915
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.45490002632141113,0.5359984022198301
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.40675798271383556,0.5364335378011068
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.6123789995908737,0.536528847434304
