scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,22,154,0.0009733122526196349,2.832344979950876,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/primary_k0_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,1,0.0001,1.0000000000000002e-06,70,420,7.366252580589839e-05,3.4975969719164297,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/primary_k1_lr1e-04_seed101.pt,5618b48dc1c06a31,101
primary,2,0.0001,1.0000000000000002e-06,65,455,7.702342635146033e-05,3.3191328048706055,95,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/primary_k2_lr1e-04_seed101.pt,5618b48dc1c06a31,101
primary,3,0.001,1e-05,23,161,0.0009707359806323416,2.619997024536133,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/primary_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,4,0.001,1e-05,34,238,0.0009349725996469047,3.0965042114257812,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/primary_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,0,0.0001,1.0000000000000002e-06,73,511,7.15760749324711e-05,2.677041024872751,103,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,5618b48dc1c06a31,101
shadow,1,0.001,1e-05,26,182,0.000962320368593087,3.190931558609009,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,2,0.0001,1.0000000000000002e-06,81,567,6.57963412215599e-05,3.073328733444214,111,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,5618b48dc1c06a31,101
shadow,3,0.0001,1.0000000000000002e-06,70,490,7.366252580589839e-05,3.3180620598070547,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,5618b48dc1c06a31,101
shadow,4,0.001,1e-05,37,259,0.0009229423231234975,2.827193260192871,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T271_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
