scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,33,231,0.0009387718066217125,0.39752177036169806,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/primary_k0_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,1,0.0001,1.0000000000000002e-06,52,312,8.494768343131955e-05,0.44093996105772076,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/primary_k1_lr1e-04_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,2,0.001,1e-05,23,161,0.0009707359806323416,0.3537769615650177,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/primary_k2_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,3,0.0001,1.0000000000000002e-06,40,280,9.099841101253866e-05,0.4787924289703369,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/primary_k3_lr1e-04_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,4,0.01,0.0001,7,49,0.009978031724785246,0.40255260467529297,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/primary_k4_lr1e-02_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,0,0.0001,1.0000000000000002e-06,63,441,7.832312720368048e-05,0.42805310451623163,93,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,1,0.001,1e-05,9,63,0.0009960967771506667,0.4725514352321625,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,2,0.001,1e-05,12,84,0.000992629116446613,0.41508838534355164,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,3,0.001,1e-05,11,77,0.0009939057285945933,0.40392459522594104,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,4,0.001,1e-05,31,217,0.0009460482294732421,0.3808785378932953,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H107_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,6d0d5e2f2a8a5857,101,b69087b4598e678dce89cd309412296d92e092d6d8a75eb467cc02a3f8c4892f,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
