scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,18,126,0.00098245592213661,0.5274747309829251,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/primary_k0_lr1e-03_seed101.pt,48dc602209f9efca,101
primary,1,0.001,1e-05,19,114,0.0009803453744100868,0.5099785981611771,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/primary_k1_lr1e-03_seed101.pt,48dc602209f9efca,101
primary,2,0.001,1e-05,38,266,0.0009187246438772938,0.3606804528236389,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/primary_k2_lr1e-03_seed101.pt,48dc602209f9efca,101
primary,3,0.0001,1.0000000000000002e-06,27,189,9.592885397135707e-05,0.5164595198631287,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/primary_k3_lr1e-04_seed101.pt,48dc602209f9efca,101
primary,4,0.001,1e-05,6,42,0.0009984740801978985,0.4594514904022218,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/primary_k4_lr1e-03_seed101.pt,48dc602209f9efca,101
shadow,0,0.001,1e-05,16,112,0.00098632311059685,0.4258650189024028,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,48dc602209f9efca,101
shadow,1,0.001,1e-05,32,224,0.0009424639868939033,0.463579222202301,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,48dc602209f9efca,101
shadow,2,0.0001,1.0000000000000002e-06,23,161,9.707359806323417e-05,0.509655236721039,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,48dc602209f9efca,101
shadow,3,0.001,1e-05,24,168,0.0009680447952607845,0.498007505012281,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,48dc602209f9efca,101
shadow,4,0.001,1e-05,75,525,0.0007015882058642164,0.38526638174057015,105,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H190_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,48dc602209f9efca,101
