scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,32,224,0.0009424639868939033,0.47804150922370675,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/primary_k0_lr1e-03_seed101.pt,2905bc8335283910,101
primary,1,0.001,1e-05,18,108,0.00098245592213661,0.5106622254342743,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/primary_k1_lr1e-03_seed101.pt,2905bc8335283910,101
primary,2,0.001,1e-05,43,301,0.0008961267311259666,0.4506604149341584,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/primary_k2_lr1e-03_seed101.pt,2905bc8335283910,101
primary,3,0.001,1e-05,18,126,0.00098245592213661,0.45075665450096125,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/primary_k3_lr1e-03_seed101.pt,2905bc8335283910,101
primary,4,0.01,0.0001,21,147,0.009757729755661011,0.47316991710662837,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/primary_k4_lr1e-02_seed101.pt,2905bc8335283910,101
shadow,0,0.001,1e-05,33,231,0.0009387718066217125,0.43945666249593085,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,2905bc8335283910,101
shadow,1,0.001,1e-05,56,392,0.000826476783923441,0.4489892692565917,86,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,2905bc8335283910,101
shadow,2,0.001,1e-05,16,112,0.00098632311059685,0.4920273628234864,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,2905bc8335283910,101
shadow,3,0.001,1e-05,25,175,0.0009652393605146844,0.503955599004572,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,2905bc8335283910,101
shadow,4,0.001,1e-05,49,343,0.0008658394705735987,0.41587565279006955,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H150_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,2905bc8335283910,101
