scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,26,182,0.00962320368593087,0.4724085836699515,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/primary_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
primary,1,0.01,0.0001,21,126,0.009757729755661011,0.47235223018761835,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/primary_k1_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
primary,2,0.001,1e-05,27,189,0.0009592885397135706,0.3441912829875946,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/primary_k2_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
primary,3,0.001,1e-05,9,63,0.0009960967771506667,0.49064478278160095,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/primary_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
primary,4,0.001,1e-05,23,161,0.0009707359806323416,0.3888784646987915,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/primary_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
shadow,0,0.01,0.0001,18,126,0.0098245592213661,0.32856701359604346,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.4479105472564697,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
shadow,2,0.01,0.0001,104,728,0.0048168230689872695,0.37733694911003113,134,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
shadow,3,0.001,1e-05,25,175,0.0009652393605146844,0.4006441289728338,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
shadow,4,0.01,0.0001,60,420,0.008022080115363126,0.40038347244262695,90,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H350_run/checkpoints/shadow_k4_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,9c8cecdfe55328127b5f992769528d09635367f65f5642e8f68a54cf4c69110e,FULL35_MINUS_ARO_CDR_LOCALIZATION
