scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,14,98,0.0009897152912577741,0.5027616586396187,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/primary_k0_lr1e-03_seed101.pt,570e590061e5af2a,101
primary,1,0.001,1e-05,14,84,0.0009897152912577741,0.528367007631244,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/primary_k1_lr1e-03_seed101.pt,570e590061e5af2a,101
primary,2,0.001,1e-05,20,140,0.0009781175423251734,0.3608511185646056,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/primary_k2_lr1e-03_seed101.pt,570e590061e5af2a,101
primary,3,0.0001,1.0000000000000002e-06,66,462,7.636367895343946e-05,0.46201350998878477,96,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/primary_k3_lr1e-04_seed101.pt,570e590061e5af2a,101
primary,4,0.001,1e-05,22,154,0.0009733122526196349,0.4441443979740143,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/primary_k4_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,0,0.001,1e-05,60,420,0.0008022080115363127,0.4028093613133286,90,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,1,0.0001,1.0000000000000002e-06,118,826,3.7438284026714043e-05,0.44011532449722296,148,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,570e590061e5af2a,101
shadow,2,0.001,1e-05,11,77,0.0009939057285945933,0.47108163928985597,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,3,0.001,1e-05,39,273,0.0009144048842659081,0.4712719069972182,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,4,0.0001,1.0000000000000002e-06,43,301,8.961267311259666e-05,0.42045649027824405,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H066_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,570e590061e5af2a,101
