experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.4892082842332976,0.47151224811871845,3.3623190215139678,1e-05,3.3623190215139678,1,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5760413195405688,0.47176329294840497,3.3617840391216856,9.99938933078422e-06,3.3617840391216856,2,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.5315970991339002,0.4738250474135081,3.3584148522579307,9.997557473810373e-06,3.3584148522579307,3,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.48050047563655035,0.477460652589798,3.3526752356326943,9.994504881061752e-06,3.3526752356326943,4,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.4957112105829375,0.47932032744089764,3.3497270526308003,9.990232305719944e-06,3.3497270526308003,5,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.5691902765205928,0.4795747498671214,3.349297032211766,9.984740801978984e-06,3.349297032211766,6,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.5452775018555778,0.47979849576950073,3.3489213423295454,9.978031724785247e-06,3.3489213423295454,7,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.5014523544481823,0.4801824490229289,3.348305673310251,9.97010672950314e-06,3.348305673310251,8,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.5732635940824237,0.48096150159835815,3.3470662434895835,9.960967771506666e-06,3.3470662434895835,9,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.48005396546795964,0.48276830712954205,3.3451066450639204,9.950617105696961e-06,3.3451066450639204,10,0,True,False,False
EXP-T100,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4857436844280788,0.485815425713857,3.3465763438831675,9.939057285945933e-06,3.3451066450639204,10,1,False,False,False
