scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,24,168,0.0009680447952607845,0.37935349088726616,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/primary_k0_lr1e-03_seed101.pt,c6778122963cd518,101
primary,1,0.0001,1.0000000000000002e-06,59,354,8.083889915582235e-05,0.5129066832571317,89,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/primary_k1_lr1e-04_seed101.pt,c6778122963cd518,101
primary,2,0.0001,1.0000000000000002e-06,49,343,8.658394705735987e-05,0.4730675725936889,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/primary_k2_lr1e-04_seed101.pt,c6778122963cd518,101
primary,3,0.0001,1.0000000000000002e-06,61,427,7.959536998847744e-05,0.4679258341789245,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/primary_k3_lr1e-04_seed101.pt,c6778122963cd518,101
primary,4,0.0001,1.0000000000000002e-06,40,280,9.099841101253866e-05,0.46324300122261053,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/primary_k4_lr1e-04_seed101.pt,c6778122963cd518,101
shadow,0,0.001,1e-05,47,329,0.0008763049794670775,0.4339381736986564,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,c6778122963cd518,101
shadow,1,0.001,1e-05,33,231,0.0009387718066217125,0.4808156802654266,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,c6778122963cd518,101
shadow,2,0.0001,1.0000000000000002e-06,91,637,5.8243506019491436e-05,0.449046213388443,121,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,c6778122963cd518,101
shadow,3,0.001,1e-05,60,420,0.0008022080115363127,0.46691854765920926,90,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,c6778122963cd518,101
shadow,4,0.001,1e-05,30,210,0.0009495236500015047,0.3633651711940765,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H068_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,c6778122963cd518,101
