scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,14,98,0.0009897152912577741,0.42957253889604047,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/primary_k0_lr1e-03_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
primary,1,0.001,1e-05,9,54,0.0009960967771506667,0.4500242291074811,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/primary_k1_lr1e-03_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
primary,2,0.0001,1.0000000000000002e-06,153,1071,1.441605294264014e-05,0.3236219584941864,183,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/primary_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
primary,3,0.001,1e-05,164,1148,9.127535612270633e-05,0.4209645390510559,194,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/primary_k3_lr1e-03_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
primary,4,0.001,1e-05,27,189,0.0009592885397135706,0.3745003342628479,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/primary_k4_lr1e-03_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,0,0.0001,1.0000000000000002e-06,124,868,3.300299523292678e-05,0.38122445886785333,154,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,1,0.0001,1.0000000000000002e-06,37,259,9.229423231234974e-05,0.43526268005371094,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,2,0.0001,1.0000000000000002e-06,74,518,7.086996075095289e-05,0.3787194490432739,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,3,0.001,1e-05,19,133,0.0009803453744100868,0.4244845708211263,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
shadow,4,0.0001,1.0000000000000002e-06,32,224,9.424639868939033e-05,0.38158097863197327,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H361_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,d46c30892ffb4f27,101,3a5d380b24449a24ad74277b7496d065689c69dd4238058623cfb473f63ecb09,FULL35_MINUS_HYDRO_CDR_FIELD
