scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.0001,1.0000000000000002e-06,55,385,8.323493733352077e-05,0.4767358953302557,85,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/primary_k0_lr1e-04_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
primary,1,0.001,1e-05,28,168,0.0009561446219345453,0.4768022479433002,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/primary_k1_lr1e-03_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
primary,2,0.0001,1.0000000000000002e-06,152,1064,1.495274826072216e-05,0.40586671233177185,182,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/primary_k2_lr1e-04_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
primary,3,0.001,1e-05,72,504,0.0007227698890786779,0.44497403502464294,102,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/primary_k3_lr1e-03_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
primary,4,0.001,1e-05,21,147,0.0009757729755661011,0.43091338872909546,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/primary_k4_lr1e-03_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
shadow,0,0.001,1e-05,40,280,0.0009099841101253866,0.4313540314183091,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
shadow,1,0.001,1e-05,40,280,0.0009099841101253866,0.4023652970790863,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
shadow,2,0.001,1e-05,23,161,0.0009707359806323416,0.43842312693595886,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
shadow,3,0.01,0.0001,43,301,0.008961267311259666,0.5139424295136423,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
shadow,4,0.0001,1.0000000000000002e-06,62,434,7.89627599761423e-05,0.3863552212715149,92,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H117_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,6af71c434589d0cc,101,fb4ab89eb6b706b4f5d2d9b2add1d63d1a13916839861fe14cc35f69fc1c5214,FS_HIC_SOURCE_SCM24
