scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,26,182,0.000962320368593087,0.39211079568573926,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/primary_k0_lr1e-03_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
primary,1,0.001,1e-05,10,60,0.000995061710569696,0.46045219536983606,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/primary_k1_lr1e-03_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
primary,2,0.0001,1.0000000000000002e-06,153,1071,1.441605294264014e-05,0.3251916170120239,183,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/primary_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
primary,3,0.0001,1.0000000000000002e-06,70,490,7.366252580589839e-05,0.47934556007385254,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/primary_k3_lr1e-04_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
primary,4,0.001,1e-05,34,238,0.0009349725996469047,0.3570288419723511,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/primary_k4_lr1e-03_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
shadow,0,0.01,0.0001,10,70,0.00995061710569696,0.3664886879198479,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.43380481004714966,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
shadow,2,0.0001,1.0000000000000002e-06,91,637,5.8243506019491436e-05,0.4029698073863983,121,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
shadow,3,0.001,1e-05,25,175,0.0009652393605146844,0.40742819236986566,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
shadow,4,0.0001,1.0000000000000002e-06,31,217,9.460482294732421e-05,0.38035786151885986,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H363_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,d46c30892ffb4f27,101,26c26f886dea30eea7b3fed3e5e7569c7a0946a15af0b30bf30ce15940d824cc,FULL35_MINUS_HYDRO_SURFACE_CONSTRUCTION_QC
