scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.01,0.0001,31,217,0.00946048229473242,0.5309435149684095,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/primary_k0_lr1e-02_seed101.pt,f4efb3ed83fd3486,101
primary,1,0.001,1e-05,82,492,0.0006505499609899905,0.4885015133944425,112,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/primary_k1_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
primary,2,0.001,1e-05,44,308,0.0008913130516324732,0.37428031206130985,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/primary_k2_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
primary,3,0.001,1e-05,74,518,0.0007086996075095289,0.471282112121582,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/primary_k3_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
primary,4,0.001,1e-05,15,105,0.00098807879715968,0.4487074446678161,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/primary_k4_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
shadow,0,0.001,1e-05,48,336,0.0008711173920144117,0.39567240651448565,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
shadow,1,0.0001,1.0000000000000002e-06,35,245,9.310673033669521e-05,0.4705563278198242,65,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,f4efb3ed83fd3486,101
shadow,2,0.001,1e-05,15,105,0.00098807879715968,0.5130662529468537,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
shadow,3,0.001,1e-05,62,434,0.0007896275997614229,0.48358811627012305,92,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
shadow,4,0.001,1e-05,52,364,0.0008494768343131955,0.3853870711326598,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H175_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,f4efb3ed83fd3486,101
