scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,94,658,5.5931848399006745e-05,0.4799174064867424,124,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/primary_k0_lr1e-04_seed101.pt,048b9a14e3b519c5,101
primary,1,0.001,1e-05,30,180,0.0009495236500015047,0.4936643186627013,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/primary_k1_lr1e-03_seed101.pt,048b9a14e3b519c5,101
primary,2,0.001,1e-05,50,350,0.0008604725173927785,0.3633410432338715,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/primary_k2_lr1e-03_seed101.pt,048b9a14e3b519c5,101
primary,3,0.0001,1.0000000000000002e-06,74,518,7.086996075095289e-05,0.490103672504425,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/primary_k3_lr1e-04_seed101.pt,048b9a14e3b519c5,101
primary,4,0.001,1e-05,68,476,0.0007502520408740418,0.44980144381523135,98,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/primary_k4_lr1e-03_seed101.pt,048b9a14e3b519c5,101
shadow,0,0.001,1e-05,53,371,0.0008438508174347009,0.3845581743644945,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,048b9a14e3b519c5,101
shadow,1,0.001,1e-05,48,336,0.0008711173920144117,0.43603643822669985,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,048b9a14e3b519c5,101
shadow,2,0.0001,1.0000000000000002e-06,62,434,7.89627599761423e-05,0.48502651977539063,92,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,048b9a14e3b519c5,101
shadow,3,0.0001,1.0000000000000002e-06,97,679,5.360813071670102e-05,0.5134092502016009,127,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,048b9a14e3b519c5,101
shadow,4,0.0001,1.0000000000000002e-06,141,987,2.1404630011522586e-05,0.3980750582218171,171,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H298_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,048b9a14e3b519c5,101
