scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.0001,1.0000000000000002e-06,39,273,9.14404884265908e-05,0.4633534171364524,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/primary_k0_lr1e-04_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
primary,1,0.001,1e-05,17,102,0.0009844486647586723,0.4394733544551965,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/primary_k1_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
primary,2,0.001,1e-05,36,252,0.0009270568813552756,0.4268161356449127,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/primary_k2_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
primary,3,0.001,1e-05,12,84,0.000992629116446613,0.4516489505767822,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/primary_k3_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
primary,4,0.0001,1.0000000000000002e-06,44,308,8.913130516324733e-05,0.44737493991851807,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/primary_k4_lr1e-04_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
shadow,0,0.001,1e-05,47,329,0.0008763049794670775,0.4334098353530421,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
shadow,1,0.001,1e-05,39,273,0.0009144048842659081,0.41289210319519043,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
shadow,2,0.001,1e-05,20,140,0.0009781175423251734,0.4039006531238556,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
shadow,3,0.001,1e-05,43,301,0.0008961267311259666,0.4812093503547437,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
shadow,4,0.001,1e-05,23,161,0.0009707359806323416,0.3852386772632599,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H106_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,4cc78e4acaa53568,101,bcb31b64bdd128e2fe9e495e3a8ca4cdabf308d07a924617ade39f5f745e8de7,FS_HIC_HSP_EIS_R8_PROMOTED
