scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.01,0.0001,7,49,0.009978031724785246,0.5286622353756065,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/primary_k0_lr1e-02_seed101.pt,5a216ec21a436284,101
primary,1,0.001,1e-05,23,138,0.0009707359806323416,0.47760972618334213,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/primary_k1_lr1e-03_seed101.pt,5a216ec21a436284,101
primary,2,0.001,1e-05,75,525,0.0007015882058642164,0.3646791439056396,105,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/primary_k2_lr1e-03_seed101.pt,5a216ec21a436284,101
primary,3,0.0001,1.0000000000000002e-06,61,427,7.959536998847744e-05,0.5260429923534393,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/primary_k3_lr1e-04_seed101.pt,5a216ec21a436284,101
primary,4,0.0001,1.0000000000000002e-06,84,588,6.356171597328596e-05,0.44756284999847407,114,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/primary_k4_lr1e-04_seed101.pt,5a216ec21a436284,101
shadow,0,0.001,1e-05,43,301,0.0008961267311259666,0.4834975246082652,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,5a216ec21a436284,101
shadow,1,0.001,1e-05,48,336,0.0008711173920144117,0.4676230711936951,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5a216ec21a436284,101
shadow,2,0.001,1e-05,20,140,0.0009781175423251734,0.5035227444171906,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,5a216ec21a436284,101
shadow,3,0.001,1e-05,7,49,0.0009978031724785245,0.5261371194088098,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,5a216ec21a436284,101
shadow,4,0.001,1e-05,27,189,0.0009592885397135706,0.37661078405380244,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H236_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,5a216ec21a436284,101
