scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4533186320747648,0.6112448085438121
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4310967390026365,0.5938971837361654
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.47073458773749216,0.5787817926117869
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3972956534208996,0.5667068886034416
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.412335210612842,0.5581574873490767
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.40388587968690054,0.5515849662549568
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.39485080699835506,0.5477302724664862
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.39249970125300543,0.5434616551254735
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3717937432229519,0.5423865751786665
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3889820503869227,0.5414770877722538
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.42645188314574106,0.5401321179939039
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3809261365261461,0.5386001413518732
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.48400312874998364,0.5378220876057943
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.40466752435479847,0.5392830588600852
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4179962681872504,0.53844876722856
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3710250866549489,0.5375923965916489
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.577002614736557,0.5369683467980587
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.38901559369904654,0.5368583274610115
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.45704440559659687,0.5368885849461411
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.8097974019391196,0.5381961302323774
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37768142953115913,0.5398256706468987
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5531815609761647,0.5402625401814779
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.37810988830668585,0.5398729208743933
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.42305101667131695,0.5398475473577325
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.39788595161267687,0.5395653464577415
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.37401561305991243,0.5372249429876154
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4068542697599956,0.5356920993689335
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.37630548348118154,0.5350666335134795
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4024022157703127,0.5353032892400568
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.4143517294100353,0.5350953593398585
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3824413147355829,0.5353392976703066
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.37699376459100414,0.5360371271769205
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5055990559714181,0.5365233854814009
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.38501445204019547,0.5376743258851947
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.38048162178269457,0.5370625293616093
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.381354105259691,0.537161855986624
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.38178595448178904,0.5372254920728279
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.41715343083654133,0.5385147152525006
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.4078550211020878,0.5381286794489081
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3740623751655221,0.5374390862204812
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.38673491030931473,0.5368953762632428
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.43366363644599915,0.5366969831062086
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.39739152576242176,0.5371235356186376
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5628017655440739,0.5373062653975054
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.47467856322016033,0.5376948732318301
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.3757153552557741,0.5381083343968247
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.39048357627221514,0.5392287861217152
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.444874997649874,0.540614619399562
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.4092731497117451,0.5421879797270803
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.38480204556669506,0.5416340683445786
