scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,34,238,0.0009349725996469047,0.3935384461373994,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/primary_k0_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
primary,1,0.001,1e-05,22,132,0.0009733122526196349,0.41984069708621863,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/primary_k1_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
primary,2,0.001,1e-05,53,371,0.0008438508174347009,0.3548983931541443,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/primary_k2_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
primary,3,0.001,1e-05,31,217,0.0009460482294732421,0.40507790446281433,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/primary_k3_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
primary,4,0.001,1e-05,12,84,0.000992629116446613,0.4077916443347931,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/primary_k4_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
shadow,0,0.001,1e-05,23,161,0.0009707359806323416,0.34392018751664594,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
shadow,1,0.001,1e-05,19,133,0.0009803453744100868,0.4787665605545044,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
shadow,2,0.001,1e-05,38,266,0.0009187246438772938,0.4204898178577423,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
shadow,3,0.001,1e-05,17,119,0.0009844486647586723,0.40163037271210644,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
shadow,4,0.001,1e-05,49,343,0.0008658394705735987,0.3383740186691284,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H102_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,4cc78e4acaa53568,101,9307a42f128d52e7817abd87166d602a527a77617caa08488ce4c902f7be6b7a,FS_HIC_HSP_BM_R5_PROMOTED
