scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,1e-05,1.0000000000000001e-07,13,91,9.91232189110701e-06,0.529284786339962,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/primary_k0_lr1e-05_seed101.pt,4eb0a2ed544824e8,101
primary,1,0.0001,1.0000000000000002e-06,2,12,9.99938933078422e-05,0.5340486847848603,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/primary_k1_lr1e-04_seed101.pt,4eb0a2ed544824e8,101
primary,2,0.001,1e-05,68,476,0.0007502520408740418,0.38447248458862293,98,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/primary_k2_lr1e-03_seed101.pt,4eb0a2ed544824e8,101
primary,3,0.001,1e-05,53,371,0.0008438508174347009,0.4902878749370574,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/primary_k3_lr1e-03_seed101.pt,4eb0a2ed544824e8,101
primary,4,0.0001,1.0000000000000002e-06,76,532,6.944282990207195e-05,0.46442672395706175,106,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/primary_k4_lr1e-04_seed101.pt,4eb0a2ed544824e8,101
shadow,0,0.001,1e-05,32,224,0.0009424639868939033,0.48351755801114166,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,4eb0a2ed544824e8,101
shadow,1,0.0001,1.0000000000000002e-06,22,154,9.73312252619635e-05,0.5196823976039886,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,4eb0a2ed544824e8,101
shadow,2,0.001,1e-05,20,140,0.0009781175423251734,0.5061132407188416,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,4eb0a2ed544824e8,101
shadow,3,0.001,1e-05,29,203,0.0009528893909706797,0.4945394867405747,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,4eb0a2ed544824e8,101
shadow,4,0.001,1e-05,61,427,0.0007959536998847743,0.33865437531471254,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H212_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,4eb0a2ed544824e8,101
