scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,43,301,0.0008961267311259666,2.5150886304450757,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/primary_k0_lr1e-03_seed101.pt,485f3f22908cd539,101
primary,1,0.01,0.0001,9,54,0.009960967771506667,3.2506406379468515,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/primary_k1_lr1e-02_seed101.pt,485f3f22908cd539,101
primary,2,0.001,1e-05,6,42,0.0009984740801978985,3.3608686923980713,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/primary_k2_lr1e-03_seed101.pt,485f3f22908cd539,101
primary,3,0.001,1e-05,50,350,0.0008604725173927785,2.577010154724121,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/primary_k3_lr1e-03_seed101.pt,485f3f22908cd539,101
primary,4,0.001,1e-05,28,196,0.0009561446219345453,2.929877758026123,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/primary_k4_lr1e-03_seed101.pt,485f3f22908cd539,101
shadow,0,0.0001,1.0000000000000002e-06,48,336,8.711173920144117e-05,2.5989985610499526,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,485f3f22908cd539,101
shadow,1,0.001,1e-05,37,259,0.0009229423231234975,3.163440227508545,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,485f3f22908cd539,101
shadow,2,0.001,1e-05,13,91,0.000991232189110701,3.1494240760803223,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,485f3f22908cd539,101
shadow,3,0.001,1e-05,8,56,0.000997010672950314,3.4823159882516572,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,485f3f22908cd539,101
shadow,4,0.001,1e-05,56,392,0.000826476783923441,3.045478105545044,86,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T292_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,485f3f22908cd539,101
