scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,33,231,0.0009387718066217125,0.4429533439405036,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/primary_k0_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,1,0.001,1e-05,65,390,0.0007702342635146033,0.5061996989394679,95,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/primary_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,2,0.001,1e-05,52,364,0.0008494768343131955,0.3477065210342407,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/primary_k2_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,3,0.001,1e-05,79,553,0.0006726752705214194,0.4837535090446472,109,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/primary_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,4,0.001,1e-05,14,98,0.0009897152912577741,0.451181122303009,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/primary_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,0,0.001,1e-05,48,336,0.0008711173920144117,0.43349978314024024,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,1,0.001,1e-05,28,196,0.0009561446219345453,0.4757682771682739,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,2,0.001,1e-05,70,490,0.0007366252580589839,0.4721978049278261,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,3,0.001,1e-05,24,168,0.0009680447952607845,0.5292351804791074,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,4,0.001,1e-05,53,371,0.0008438508174347009,0.4283877656459808,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H169_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
