experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.5562209401811872,0.39396560316284496,0.6569854047370679,1e-05,0.6569854047370679,1,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5284714698791504,0.3530383383234342,0.616784006985751,9.99938933078422e-06,0.616784006985751,2,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.5058517796652657,0.32728718310439336,0.5876823839129823,9.997557473810373e-06,0.5876823839129823,3,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.4381858525531633,0.3155547395969431,0.5666444961085464,9.994504881061752e-06,0.5666444961085464,4,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.428979109440531,0.31324261613190174,0.5508589234785598,9.990232305719944e-06,0.5508589234785598,5,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.4632889841284071,0.3178929438193639,0.5395232904607598,9.984740801978984e-06,0.5395232904607598,6,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.4208793725286211,0.32264909769097966,0.535400728630297,9.978031724785247e-06,0.535400728630297,7,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.3948825927717345,0.32723335673411685,0.5335253714359166,9.97010672950314e-06,0.5335253714359166,8,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.42143741462911877,0.3271658221880595,0.5334754046815813,9.960967771506666e-06,0.5334754046815813,9,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.39043024820940836,0.3261346605916818,0.5337845974546489,9.950617105696961e-06,0.5334754046815813,9,1,False,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4618139160530908,0.32823344444235164,0.5329283135154029,9.939057285945933e-06,0.5329283135154029,11,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.3950043199583888,0.3320799345771472,0.5321452114220819,9.926291164466131e-06,0.5321452114220819,12,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.523026317358017,0.3319652279218038,0.5321143181540747,9.91232189110701e-06,0.5321143181540747,13,0,True,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.3840913928246924,0.32968273510535556,0.5323233173254762,9.897152912577742e-06,0.5321143181540747,13,1,False,False,False
EXP-H066,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.4127962365746498,0.32935670763254166,0.5323366308501271,9.8807879715968e-06,0.5321143181540747,13,2,False,False,False
