scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,7,49,0.0009978031724785245,0.5292387769294508,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/primary_k0_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,1,0.0001,1.0000000000000002e-06,3,18,9.997557473810373e-05,0.5323085461240825,33,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/primary_k1_lr1e-04_seed101.pt,5618b48dc1c06a31,101
primary,2,0.001,1e-05,61,427,0.0007959536998847743,0.38543597698211673,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/primary_k2_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,3,0.001,1e-05,25,175,0.0009652393605146844,0.48874196386337276,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/primary_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,4,0.001,1e-05,30,210,0.0009495236500015047,0.45318229842185975,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/primary_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,0,0.001,1e-05,93,651,0.0005670399506143307,0.4034077756477124,123,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,1,0.001,1e-05,41,287,0.000905463412215599,0.436762528181076,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,2,0.001,1e-05,15,105,0.00098807879715968,0.4885662934780121,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,3,0.001,1e-05,46,322,0.0008814009529720154,0.3956100429188121,76,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,4,0.001,1e-05,66,462,0.0007636367895343947,0.4068204669952393,96,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H269_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
