scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,64,448,7.767662949090753e-05,2.878164580374053,94,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/primary_k0_lr1e-04_seed101.pt,02690a0b71d4477f,101
primary,1,0.001,1e-05,34,204,0.0009349725996469047,3.369391007856889,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/primary_k1_lr1e-03_seed101.pt,02690a0b71d4477f,101
primary,2,0.0001,1.0000000000000002e-06,124,868,3.300299523292678e-05,2.7902917861938477,154,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/primary_k2_lr1e-04_seed101.pt,02690a0b71d4477f,101
primary,3,0.0001,1.0000000000000002e-06,84,588,6.356171597328596e-05,2.206559419631958,114,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/primary_k3_lr1e-04_seed101.pt,02690a0b71d4477f,101
primary,4,0.001,1e-05,32,224,0.0009424639868939033,3.0652217864990234,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/primary_k4_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,0,0.0001,1.0000000000000002e-06,97,679,5.360813071670102e-05,2.7290827433268228,127,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,02690a0b71d4477f,101
shadow,1,0.001,1e-05,22,154,0.0009733122526196349,2.6450968980789185,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,2,0.001,1e-05,31,217,0.0009460482294732421,2.8697599172592163,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,3,0.01,0.0001,6,42,0.009984740801978984,3.531601414535985,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,02690a0b71d4477f,101
shadow,4,0.001,1e-05,21,147,0.0009757729755661011,3.1105337142944336,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T203_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,02690a0b71d4477f,101
