scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4739104722227369,0.6211648420854048
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4501323721238545,0.6060281811338483
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.46484830549785067,0.5936029318607214
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.4142255538276264,0.581974087339459
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3979232337857996,0.5708652265144117
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4186295462506158,0.561745903708718
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3831248892737286,0.5553662849195076
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.38436390539365156,0.5491022630171343
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3893646698977266,0.5459516120679451
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3995051554271153,0.543158906878847
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.42716437791075024,0.5399917833732836
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3692421969109481,0.5367678728970614
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4755243552582605,0.5346559177745472
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3768280153828008,0.5338280995686849
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.3910766616463661,0.5324151588208748
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.38640198430844713,0.5316504565152255
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5838407363210406,0.530608234983502
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3843377349632127,0.5300524740508108
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4254802678312574,0.5296387238935991
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7833204993179866,0.5300590919725823
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.36826407157682944,0.5304603287667939
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5442544307027545,0.5305240515506628
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.37716113197218093,0.5303957390062737
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.3838313860552652,0.5306812633167614
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.3992306206907545,0.5307082840890596
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3807469074215208,0.5297787406227805
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4046779509101595,0.5286092758178711
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3722438087154712,0.5282801425818241
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.42072684850011555,0.5279036146221738
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.4187827067715781,0.527420188441421
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3846338175436748,0.5272848533861565
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.3762017956801823,0.5272184140754469
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.4879064900534494,0.527381521282774
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.3849415815036212,0.5279253468368993
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3791517178927149,0.5278535611701735
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.37820204134498325,0.5282819632327918
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.3793927128593038,0.5281341148145271
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.4375923148223332,0.5281904682968602
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.3872954845428467,0.5276426835493608
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3666706371254155,0.5274504748257723
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.3959907761641911,0.5272082415494052
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.4538732298782894,0.526968898195209
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.395959592291287,0.5271738514755712
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5623006458793368,0.5271367737741182
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4306223839521408,0.5271222374655984
