scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,74,518,7.086996075095289e-05,0.5060652750188653,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/primary_k0_lr1e-04_seed101.pt,4e9ea5a18dad3af0,101
primary,1,0.01,0.0001,7,42,0.009978031724785246,0.5284042309847744,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/primary_k1_lr1e-02_seed101.pt,4e9ea5a18dad3af0,101
primary,2,0.001,1e-05,29,203,0.0009528893909706797,0.36811334228515624,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/primary_k2_lr1e-03_seed101.pt,4e9ea5a18dad3af0,101
primary,3,0.001,1e-05,29,203,0.0009528893909706797,0.46647853851318355,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/primary_k3_lr1e-03_seed101.pt,4e9ea5a18dad3af0,101
primary,4,0.0001,1.0000000000000002e-06,71,497,7.297252973710757e-05,0.4679753558635712,101,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/primary_k4_lr1e-04_seed101.pt,4e9ea5a18dad3af0,101
shadow,0,0.001,1e-05,74,518,0.0007086996075095289,0.40202180850867064,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,4e9ea5a18dad3af0,101
shadow,1,0.001,1e-05,97,679,0.0005360813071670102,0.4467660534381867,127,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,4e9ea5a18dad3af0,101
shadow,2,0.0001,1.0000000000000002e-06,78,546,6.799700476707323e-05,0.48139879107475275,108,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,4e9ea5a18dad3af0,101
shadow,3,0.001,1e-05,24,168,0.0009680447952607845,0.3957259570035067,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,4e9ea5a18dad3af0,101
shadow,4,0.0001,1.0000000000000002e-06,94,658,5.5931848399006745e-05,0.43244433522224435,124,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H283_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,4e9ea5a18dad3af0,101
