scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,55,385,8.323493733352077e-05,0.4849671730272697,85,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/primary_k0_lr1e-04_seed101.pt,1e0cea8ee76ae170,101
primary,1,0.001,1e-05,31,186,0.0009460482294732421,0.5032410248265121,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/primary_k1_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
primary,2,0.001,1e-05,31,217,0.0009460482294732421,0.3541536266803741,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/primary_k2_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
primary,3,0.0001,1.0000000000000002e-06,82,574,6.505499609899905e-05,0.44371097970008844,112,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/primary_k3_lr1e-04_seed101.pt,1e0cea8ee76ae170,101
primary,4,0.0001,1.0000000000000002e-06,41,287,9.05463412215599e-05,0.46973220276832583,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/primary_k4_lr1e-04_seed101.pt,1e0cea8ee76ae170,101
shadow,0,0.001,1e-05,40,280,0.0009099841101253866,0.39510485030665543,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,1,0.001,1e-05,41,287,0.000905463412215599,0.4879562034606934,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,2,0.001,1e-05,18,126,0.00098245592213661,0.45814013838768014,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,3,0.001,1e-05,28,196,0.0009561446219345453,0.40814366658528645,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,4,0.0001,1.0000000000000002e-06,61,427,7.959536998847744e-05,0.4177432208061219,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H055_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,1e0cea8ee76ae170,101
