scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,16,112,0.0098632311059685,0.46356279199773615,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/primary_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,1,0.01,0.0001,14,84,0.00989715291257774,0.470353213223544,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/primary_k1_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,2,0.001,1e-05,20,140,0.0009781175423251734,0.353056401014328,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/primary_k2_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,3,0.001,1e-05,48,336,0.0008711173920144117,0.4530878961086273,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/primary_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
primary,4,0.01,0.0001,20,140,0.009781175423251734,0.3743998110294342,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/primary_k4_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,0,0.001,1e-05,11,77,0.0009939057285945933,0.4139417012532552,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.4503878951072693,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,2,0.01,0.0001,101,707,0.005050000000000001,0.42195194959640503,131,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,3,0.01,0.0001,16,112,0.0098632311059685,0.4009972485628995,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
shadow,4,0.001,1e-05,5,35,0.0009990232305719944,0.43438902497291565,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H356_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,3f2ec44d81a7bfd3919f094df57f4d03c49d55871c16d8b0ea7640b800c576f6,FULL35_MINUS_HYDRO_GLOBAL_FIELD
