scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,4,28,0.0009994504881061753,2.958746707800663,34,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/primary_k0_lr1e-03_seed101.pt,4064f17b904e334a,101
primary,1,0.001,1e-05,7,42,0.0009978031724785245,3.407232804731889,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/primary_k1_lr1e-03_seed101.pt,4064f17b904e334a,101
primary,2,0.001,1e-05,38,266,0.0009187246438772938,2.9584879875183105,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/primary_k2_lr1e-03_seed101.pt,4064f17b904e334a,101
primary,3,0.0001,1.0000000000000002e-06,15,105,9.8807879715968e-05,2.8793864250183105,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/primary_k3_lr1e-04_seed101.pt,4064f17b904e334a,101
primary,4,0.001,1e-05,31,217,0.0009460482294732421,2.4143025875091553,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/primary_k4_lr1e-03_seed101.pt,4064f17b904e334a,101
shadow,0,0.0001,1.0000000000000002e-06,19,133,9.803453744100869e-05,2.795104286887429,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,4064f17b904e334a,101
shadow,1,0.001,1e-05,8,56,0.000997010672950314,3.0932040214538574,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,4064f17b904e334a,101
shadow,2,0.001,1e-05,10,70,0.000995061710569696,3.2823646068573,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,4064f17b904e334a,101
shadow,3,0.01,0.0001,27,189,0.009592885397135707,3.323831731622869,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,4064f17b904e334a,101
shadow,4,0.001,1e-05,25,175,0.0009652393605146844,2.983779191970825,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T233_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,4064f17b904e334a,101
