scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.433336754994733,0.6013551191850142
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4271296826856477,0.591092889959162
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.45003111234733034,0.5810327818899443
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3961450888642243,0.5716095259695342
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.38907413982919287,0.5648693893895005
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4273319308246885,0.5598504615552498
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.37760204449296,0.5561580946951201
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3961826115846634,0.552105036648837
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3948250934481621,0.550300020160097
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.39890085586479734,0.5484905242919922
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4078829565218517,0.5463909091371478
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3768421805330685,0.5442776824488784
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.473270663193294,0.5438518813162139
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3776296904709722,0.544115500016646
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.3926385981695993,0.5428427204941259
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.38021799825531033,0.5417583638971503
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5863404699734279,0.5410743193192915
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3889951195035662,0.5403925288807262
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.42099875637463163,0.539461020267371
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7754874655178615,0.5395794492779356
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37512075980859144,0.5400114926424894
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5462384138788495,0.5403269854458895
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.37492239197516547,0.539964213515773
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.44449062858309063,0.5393960548169685
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.408566415309906,0.539221359021736
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3931954045380865,0.5380449295043945
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.40376749634742737,0.5364567149769176
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.38237428665161133,0.5356415257309423
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4055665986878531,0.5352915850552645
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.4438001662492752,0.5347861954660127
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3867603306259428,0.5345293102842389
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.38271138991227155,0.5343737457737778
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5114916477884565,0.534986958359227
