scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4559326640197209,0.6107311537771514
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.432879130755152,0.5932011170820757
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.469855581011091,0.5780873443141128
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.399669119023851,0.5660278435909387
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.41583965505872456,0.5573802138819839
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.404810260449137,0.5507920583089193
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3948101225708212,0.5468569379864316
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.39341194714818684,0.5425857197154652
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3721921139263681,0.5414581009835908
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3902760652293052,0.5404611645322858
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.42815045160906656,0.5390079093701912
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3812353757343122,0.5373648730191317
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.48360871417181833,0.5364474961251924
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.4047723902123315,0.5377591162016897
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4186322795493262,0.5368169437755238
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.37052872410276905,0.5358611887151544
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5774352465357099,0.5353018153797496
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3905312791466713,0.5351111961133552
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4574466816016606,0.5350524728948419
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.8042083914790835,0.5362577727346709
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37710577503561843,0.5377957026163737
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5540927350521088,0.5379033811164625
