scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,29,203,0.0009528893909706797,0.4304205576578776,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/primary_k0_lr1e-03_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,1,0.0001,1.0000000000000002e-06,52,312,8.494768343131955e-05,0.4401070276896159,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/primary_k1_lr1e-04_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,2,0.001,1e-05,21,147,0.0009757729755661011,0.3714821934700012,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/primary_k2_lr1e-03_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,3,0.01,0.0001,85,595,0.0062810149414660316,0.47959041595458984,115,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/primary_k3_lr1e-02_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,4,0.01,0.0001,6,42,0.009984740801978984,0.3481135368347168,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/primary_k4_lr1e-02_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,0,0.01,0.0001,41,287,0.00905463412215599,0.3612717426184452,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,1,0.0001,1.0000000000000002e-06,42,294,9.0084390595111e-05,0.4634529650211334,72,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,2,0.001,1e-05,9,63,0.0009960967771506667,0.4043642580509186,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,3,0.01,0.0001,32,224,0.009424639868939034,0.3486583305127693,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,4,0.001,1e-05,137,959,0.00023976573648539653,0.32750970125198364,167,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H100_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,7730033028016c72,101,7fd52b98eef7743d348722076529f17cad7be8a4a4dd113cf207cd5bac6f50fa,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
